sku,Size,Paper,Color,250,500,1000,2500,5000,10000,15000,20000,25000,30000,35000,40000,45000,50000,55000,60000,65000,70000,75000,80000,85000,90000,95000,100000
hangtags,"2"" x 4"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss UV,Full Color Front (No Back),15.6,18.8,23.16,48,77.36,154.72,232,308.96,385.6,461.92,537.92,613.6,688.96,764,838.72,913.12,987.2,1060.96,1134.4,1207.52,1280.32,1352.8,1424.96,1496.8
hangtags,"2"" x 4"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss UV,Full Color Both Sides,16.4,19.2,23.8,49.6,84.24,168.48,252.48,252.48,419.76,503.04,586.08,668.88,751.44,833.76,915.84,997.68,1079.28,1160.64,1241.76,1322.64,1403.28,1483.68,1563.84,1643.76
hangtags,"2"" x 4.25"" Vertical",100 lb. Gloss Cover (C2S) with Aqueous Coating,Full Color Front (No Back),22.75,22.75,32.85,59.75,101,193.5,285.49,376.63,466.92,556.36,644.95,732.69,819.58,905.62,990.81,1075.15,1158.64,1241.28,1323.07,1404.01,1484.1,1563.34,1641.73,1719.27
hangtags,"2"" x 4.25"" Vertical",100 lb. Gloss Cover (C2S) with Aqueous Coating,Full Color Both Sides,25.3,29.85,35.4,68.25,113.75,210.5,306.74,402.47,497.69,592.4,686.6,780.29,873.47,966.14,966.14,1075.15,1241.09,1331.72,1421.84,1511.45,1600.55,1689.14,1777.22,1719.27
hangtags,"2"" x 4.25"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss UV,Full Color Front (No Back),15.95,19.22,23.67,49.13,79.07,158.14,237.13,315.77,394.07,472.04,549.66,626.95,703.9,780.5,856.77,932.69,1008.27,1083.52,1158.42,1232.99,1307.21,1381.1,1454.64,1684
hangtags,"2"" x 4.25"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss UV,Full Color Both Sides,16.8,19.65,24.35,50.83,86.38,172.76,258.89,344.75,430.37,515.73,600.84,685.69,770.28,854.62,938.7,1022.54,1106.11,1189.43,1272.5,1355.3,1437.86,1520.16,1602.21,1684
hangtags,"2"" x 4.5"" Vertical",100 lb. Gloss Cover (C2S) with Aqueous Coating,Full Color Front (No Back),23.5,28.2,33.9,61.5,104,199,293.46,387.02,479.68,571.44,662.3,752.26,841.32,929.48,1016.74,1103.1,1188.56,1273.12,1356.78,1439.54,1521.4,1602.36,1682.42,1761.58
hangtags,"2"" x 4.5"" Vertical",100 lb. Gloss Cover (C2S) with Aqueous Coating,Full Color Both Sides,26.2,30.9,36.6,70.5,117.5,217,315.96,414.38,512.26,609.6,706.4,802.66,898.38,993.56,1088.2,1182.3,1275.86,1368.88,1461.36,1553.3,1644.7,1735.56,1825.88,1915.66
hangtags,"2"" x 4.5"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss UV,Full Color Front (No Back),16.3,19.65,24.18,50.25,80.78,161.56,242.25,322.58,402.55,482.16,561.41,640.3,718.83,797,874.81,952.26,1029.35,1106.08,1182.45,1258.46,1334.11,1409.4,1484.33,1558.9
hangtags,"2"" x 4.5"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss UV,Full Color Both Sides,17.2,20.1,24.9,52.05,88.52,177.04,265.29,353.27,440.98,528.42,615.59,702.49,789.12,875.48,961.57,1047.39,1132.94,1218.22,1303.23,1387.97,1472.44,1556.64,1640.57,1724.23
