sku,Size,weight,Wildcard,Cover,Page,Color,Paper,Coating,Turnaround,1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,11000,12000,13000,14000,15000,16000,17000,18000,19000,20000,21000,22000,23000,24000,25000
doorhangers,4.25x11,0,null,null,null,4/0 (Full Color Front Side),100# Gloss Cover,AQ 2 Sides (Semi-Gloss Coated),4-6 Days,309.67,356,402.33,448.66,495,593.6,692.2,790.8,889.4,988,1079.1,1170.2,1261.3,1352.4,1443.5,1534.6,1625.7,1716.8,1807.9,1899,1990.1,2081.2,2172.3,2263.4,2354.5
doorhangers,4.25x11,0,null,null,null,4/1 (Full Color Front/ B&W),100# Gloss Cover,AQ 2 Sides (Semi-Gloss Coated),4-6 Days,336.33,386,435.67,485.34,535,631.6,728.2,824.8,921.4,1018,1110.1,1202.2,1294.3,1386.4,1478.5,1570.6,1662.7,1754.8,1846.9,1939,2031.1,2123.2,2215.3,2307.4,2399.5
doorhangers,4.25x11,0,null,null,null,4/4 (Full Color Both Sides),100# Gloss Cover,AQ 2 Sides (Semi-Gloss Coated),4-6 Days,336.33,386,435.67,485.34,535,631.6,728.2,824.8,921.4,1018,1110.1,1202.2,1294.3,1386.4,1478.5,1570.6,1662.7,1754.8,1846.9,1939,2031.1,2123.2,2215.3,2307.4,2399.5
