sku,Size,Paper,Color,100,250,500,1000,2500,5000,10000,15000,20000,25000,30000,35000,40000,45000,50000,55000,60000,65000,70000,75000,80000,85000,90000,95000,100000
postcards,"3"" x 5"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Front (Grayscale Back),10.35,13.5,15.45,18.45,32.7,55.2,109.95,164.4,218.55,272.4,325.95,379.2,432.15,484.8,537.15,589.2,640.95,692.4,743.55,794.4,844.95,895.2,945.15,994.8,1044.15
postcards,"3"" x 5"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Both Sides,10.5,13.95,15.75,18.75,33,55.5,111,166.2,221.1,275.7,330,384,437.7,491.1,544.2,597,649.5,701.7,753.6,805.2,856.5,907.5,958.2,1008.6,1058.7
postcards,"3.5"" x 5.5"" Horizontal",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Front (No Back),11.55,14.24,15.4,19.25,38.5,57.75,115.5,173.06,230.42,287.59,344.57,401.36,457.96,514.3,570.57,626.59,682.41,738.05,793.49,848.73,903.79,958.65,1013.32,1067.8,1122.08
postcards,"3.5"" x 5.5"" Horizontal",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Front (Grayscale Back),13.28,17.32,19.83,23.68,41.97,70.84,141.14,210.98,280.47,349.58,418.3,486.64,554.59,622.16,689.34,756.14,822.55,888.58,954.22,1019.48,1084.35,1148.84,1212.94,1276.66,1339.99
postcards,"3.5"" x 5.5"" Horizontal",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Both Sides,13.47,17.9,20.21,24.06,42.35,71.23,142.45,213.29,283.75,353.81,423.5,492.8,561.72,630.25,698.39,766.15,833.52,900.51,967.12,1033.34,1099.17,1164.63,1229.69,1294.37,1358.66
postcards,"3.5"" x 5.5"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Front (No Back),11.55,14.24,15.4,19.25,38.5,57.75,115.5,173.06,230.42,287.59,344.57,401.36,457.96,514.3,570.57,626.59,682.41,738.05,793.49,848.73,903.79,958.65,1013.32,1067.8,1122.08
postcards,"3.5"" x 5.5"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Front (Grayscale Back),13.28,17.32,19.83,23.68,41.97,70.84,141.1,210.98,280.47,349.58,418.3,486.64,554.59,622.16,689.34,756.14,822.55,888.58,954.22,1019.48,1084.35,1148.84,1212.94,1276.66,1339.99
postcards,"3.5"" x 5.5"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Both Sides,13.47,17.9,20.21,24.06,42.35,71.23,142.45,213.29,283.75,353.81,423.5,492.8,561.72,630.25,698.39,766.15,833.52,900.51,967.12,1033.34,1099.17,1164.63,1229.69,1294.37,1358.66
postcards,"3.5"" x 6"" Horizontal",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Front (No Back),12.6,15.54,16.8,21,42,63,126,188.79,251.37,313.74,375.9,437.85,499.59,561.12,622.44,683.55,744.4,805.14,865.62,925.89,985.95,1045.8,1105.44,1164.87,1224.09
postcards,"3.5"" x 6"" Horizontal",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Front (Grayscale Back),14.49,18.9,21.63,25.8,45.78,77.28,153.93,230.16,305.97,381.36,456.33,530.88,605.01,678.72,752.01,824.88,897.33,969.36,1040.97,1112.16,1182.93,1253.28,1323.21,1392.72,1461.81
