sku,Size,Paper,Color,100,250,500,1000,2500,5000,10000,15000,20000,25000,30000,35000,40000,45000,50000,55000,60000,65000,70000,75000,80000,85000,90000,95000,100000
letterheads,"8.5"" x 11"" Vertical",70 Offset White,Full Color Front (No Back),46.75,59.84,64.62,73.87,112.20,149.60,289.85,429.16,576.55,704.99,841.50,977.07,1111.72,1245.42,1378.19,1510.02,1640.92,1770.89,1899.92,2028.02,2155.18,2281.40,2406.69,2531.05,2654.47
letterheads,"8.5"" x 11"" Vertical",70 Offset White,Full Color Both Sides,59.84,69.19,77.60,80.41,121.55,163.63,322.57,480.59,637.67,793.82,949.02,1103.30,1256.64,1409.05,1560.52,1711.05,1860.65,2009.31,2157.05,2303.84,2449.70,2594.63,2738.61,2881.67,3023.79
letterheads,"8.5"" x 11"" Horizontal",70 Offset White,Full Color Front (No Back),46.75,59.84,64.62,73.87,112.20,149.60,289.85,429.16,576.55,704.99,841.50,977.07,1111.72,1245.42,1378.19,1510.02,1640.92,1770.89,1899.92,2028.02,2155.18,2281.40,2406.69,2531.05,2654.47
letterheads,"8.5"" x 11"" Horizontal",70 Offset White,Full Color Both Sides,59.84,69.19,77.60,80.41,121.55,163.63,322.57,480.59,637.67,793.82,949.02,1103.30,1256.64,1409.05,1560.52,1711.05,1860.65,2009.31,2157.05,2303.84,2449.70,2594.63,2738.61,2881.67,3023.79
letterheads,"8.5"" x 14"" Horizontal",70 Offset White,Full Color Front (No Back),59.50,86.87,107.10,119.00,154.70,243.95,422.45,597.14,768.03,935.10,1098.37,1257.83,1413.80,1565.33,1713.36,1857.59,1998.01,2134.62,2267.43,2396.42,2521.61,2642.99,2760.56,2874.33,2984.28
letterheads,"8.5"" x 14"" Horizontal",70 Offset White,Full Color Both Sides,89.25,110.67,115.43,130.90,178.50,249.90,452.20,653.31,853.23,1051.96,1249.50,1445.85,1641.01,1834.98,2027.76,2219.35,2409.75,2598.96,2786.98,2973.81,3159.45,3343.90,3527.16,3709.23,3890.11
letterheads,"8.5"" x 14"" Vertical",70 Offset White,Full Color Front (No Back),59.50,86.87,107.10,119.00,154.70,243.95,422.45,597.14,768.03,935.10,1098.37,1257.83,1413.80,1565.33,1713.36,1857.59,1998.01,2134.62,2267.43,2396.42,2521.61,2642.99,2760.56,2874.33,2984.28
letterheads,"8.5"" x 14"" Vertical",70 Offset White,Full Color Both Sides,89.25,110.67,115.43,130.90,178.50,249.90,452.20,653.31,853.23,1051.96,1249.50,1445.85,1641.01,1834.98,2027.76,2219.35,2409.75,2598.96,2786.98,2973.81,3159.45,3343.90,3527.16,3709.23,3890.11
