sku,Size,Paper,Color,250,500,1000,2500,5000,10000,15000,20000,25000,30000,35000,40000,45000,50000,55000,60000,65000,70000,75000,80000,85000,90000,95000,100000
greetingcards,"4.75"" x 7"" Pre-Scored to Fold to 3.5"" x 4.75"" Vertical",100 lb. Gloss Cover (C2S) with Aqueous Coating,Full Color Both Sides (Outside and Inside),71.52,80.17,89.83,141.40,214.60,397.60,588.94,778.61,966.63,1152.98,1337.66,1520.69,1702.05,1881.75,2059.79,2236.16,2410.88,2583.92,2755.31,2925.04,3093.10,3259.50,3424.24,3587.31
greetingcards,"4.75"" x 7"" Pre-Scored to Fold to 3.5"" x 4.75"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,"Full Color Front (Outside), No Back (Inside)",39.61,43.60,53.25,101.50,154.75,304.50,463.92,623.00,781.75,940.17,1098.26,1256.02,1413.44,1570.53,1727.29,1883.71,2039.81,2195.57,2350.99,2506.09,2660.85,2815.28,2969.38,3123.14
greetingcards,"4.75"" x 7"" Pre-Scored to Fold to 3.5"" x 4.75"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Both Sides (Outside and Inside),45.92,51.91,61.56,108.15,178.03,351.05,533.41,715.11,896.13,1076.50,1256.20,1435.24,1613.61,1791.31,1968.35,2144.72,2320.43,2495.48,2669.86,2843.58,3016.63,3189.01,3360.73,3531.78
greetingcards,"5.5"" x 8"" Pre-Scored to Fold to 4"" x 5.5"" Horizontal",100 lb. Gloss Cover (C2S) with Aqueous Coating,"Full Color Front (Outside), No Back (Inside)",63.40,69.80,77.20,118.60,165.00,303.00,450.12,596.36,741.72,886.20,1029.80,1172.52,1314.36,1455.32,1595.40,1734.60,1872.92,2010.36,2146.92,2282.60,2417.40,2551.32,2684.36,2816.52
greetingcards,"5.5"" x 8"" Pre-Scored to Fold to 4"" x 5.5"" Horizontal",100 lb. Gloss Cover (C2S) with Aqueous Coating,Full Color Both Sides (Outside and Inside),67.80,77.28,81.60,123.00,187.00,355.80,532.40,706.80,879.00,1049.00,1216.80,1382.40,1545.80,1707.00,1866.00,2022.80,2177.40,2329.80,2480.00,2628.00,2773.80,2917.40,3058.80,3198.00
greetingcards,"5.5"" x 8"" Pre-Scored to Fold to 4"" x 5.5"" Horizontal",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,"Full Color Front (Outside), No Back (Inside)",44.48,54.62,68.40,127.40,187.00,369.00,560.56,751.68,942.36,1132.60,1322.40,1511.76,1700.68,1889.16,2077.20,2264.80,2451.96,2638.68,2824.96,3010.80,3196.20,3381.16,3565.68,3749.76
greetingcards,"5.5"" x 8"" Pre-Scored to Fold to 4"" x 5.5"" Horizontal",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Both Sides (Outside and Inside),63.40,72.44,82.92,140.60,222.20,435.00,656.92,877.96,1098.12,1317.40,1535.80,1753.32,1969.96,2185.72,2400.60,2614.60,2827.72,3039.96,3251.32,3461.80,3671.40,3880.12,4087.96,4294.92
greetingcards,"5.5"" x 8"" Pre-Scored to Fold to 4"" x 5.5"" Vertical",100 lb. Gloss Cover (C2S) with Aqueous Coating,"Full Color Front (Outside), No Back (Inside)",44.48,54.62,68.40,127.40,187.00,369.00,560.56,751.68,942.36,886.20,1029.80,1172.52,1314.36,1455.32,1595.40,1734.60,1872.92,2010.36,2146.92,2282.60,2417.40,2551.32,2684.36,2816.52
greetingcards,"5.5"" x 8"" Pre-Scored to Fold to 4"" x 5.5"" Vertical",100 lb. Gloss Cover (C2S) with Aqueous Coating,Full Color Both Sides (Outside and Inside),67.80,77.28,81.60,123.00,187.00,355.80,532.40,706.80,879.00,1049.00,1216.80,1382.40,1545.80,1707.00,1866.00,2022.80,2177.40,2329.80,2480.00,2628.00,2773.80,2917.40,3058.80,3198.00
greetingcards,"5.5"" x 8"" Pre-Scored to Fold to 4"" x 5.5"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,"Full Color Front (Outside), No Back (Inside)",44.48,72.44,82.92,140.60,222.20,435.00,656.92,877.96,1098.12,1132.60,1322.40,1511.76,1700.68,1889.16,2077.20,2264.80,2451.96,2638.68,2824.96,3010.80,3196.20,3381.16,3565.68,3749.76
greetingcards,"5.5"" x 8"" Pre-Scored to Fold to 4"" x 5.5"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Both Sides (Outside and Inside),63.40,54.62,68.40,127.40,187.00,369.00,560.56,751.68,942.36,1317.40,1535.80,1753.32,1969.96,2185.72,2400.60,2614.60,2827.72,3039.96,3251.32,3461.80,3671.40,3880.12,4087.96,4294.92
greetingcards,"6"" x 8"" Pre-Scored to Fold to 4"" x 6"" Horizontal",100 lb. Gloss Cover (C2S) with Aqueous Coating,"Full Color Front (Outside), No Back (Inside)",67.80,74.60,82.40,126.20,175.00,321.00,476.04,630.12,783.24,935.40,1086.60,1236.84,1386.12,1534.44,1681.80,1828.20,1973.64,2118.12,2261.64,2404.20,2545.80,2686.44,2826.12,2964.84
greetingcards,"6"" x 8"" Pre-Scored to Fold to 4"" x 6"" Horizontal",100 lb. Gloss Cover (C2S) with Aqueous Coating,Full Color Both Sides (Outside and Inside),72.60,82.76,87.20,131.00,199.00,378.60,565.80,750.60,933.00,1113.00,1290.60,1465.80,1638.60,1809.00,1977.00,2142.60,2305.80,2466.60,2625.00,2781.00,2934.60,3085.80,3234.60,3381.00
