catalogs_0eef24c1ad66056e30dd485bd6e0fcb3,5.5x8.5,4/4 (Full Color Both Sides),24 Pages,null,100# Text Self Cover,AQ 2 Sides (Semi-Gloss Coated),3-4  Days,1415,1640,1865,2090,2300,2510,2720,2930,31400,3330,3520,3710,3900,40900,4262,4434,4606,4778,49500,5180,5410,5640,5870,61000,1190
catalogs_4f86a9791ae50e67f986ea0f20279f55,5.5x8.5,4/4 (Full Color Both Sides),28 Pages,null,100# Text Self Cover,AQ 2 Sides (Semi-Gloss Coated),5-6 Days,1655,1900,2145,2390,2642,2894,3146,3398,3650,3862,4074,4286,4498,4710,4886,5062,5238,5414,55900,5764,5938,6112,6286,6460,1410
catalogs_63ea9d5b42a3aacbf7eac5c3f5d259f2,5.5x8.5,4/4 (Full Color Both Sides),28 Pages,null,100# Text Self Cover,AQ 2 Sides (Semi-Gloss Coated),3-4  Days,1655,1900,2145,2390,2642,2894,3146,3398,3650,3862,4074,4286,4498,4710,4886,5062,5238,5414,55900,5764,5938,6112,6286,6460,1410
catalogs_0ba8d4decfec47666cc2ef064a58090d,5.5x8.5,4/4 (Full Color Both Sides),32 Pages,null,100# Text Self Cover,AQ 2 Sides (Semi-Gloss Coated),5-6 Days,1765,2040,2315,25900,2830,3070,3310,3550,37900,4010,4230,4450,4670,48900,5090,5290,5490,5690,58900,6070,6250,6430,6610,67900,1490
catalogs_56b34b6ec4f926cc75c603964e9ddedd,5.5x8.5,4/4 (Full Color Both Sides),32 Pages,null,100# Text Self Cover,AQ 2 Sides (Semi-Gloss Coated),3-4  Days,1765,2040,2315,25900,2830,3070,3310,3550,37900,4010,4230,4450,4670,48900,5090,5290,5490,5690,58900,6070,6250,6430,6610,67900,1490
catalogs_9dc438200d57a5890c29ec9bfd69cd9d,5.5x8.5,4/4 (Full Color Both Sides),36 Pages,null,100# Text Self Cover,AQ 2 Sides (Semi-Gloss Coated),5-6 Days,2037.5,2355,2672.5,2990,3234,3478,3722,3966,42100,4466,4722,4978,5234,5490,5704,5918,6132,6346,65600,6774,6988,7202,7416,7630,1720
catalogs_d10ca0d63d0cd337ddeb81d787c9093e,5.5x8.5,4/4 (Full Color Both Sides),36 Pages,null,100# Text Self Cover,AQ 2 Sides (Semi-Gloss Coated),3-4  Days,2037.5,2355,2672.5,2990,3234,3478,3722,3966,42100,4466,4722,4978,5234,5490,5704,5918,6132,6346,65600,6774,6988,7202,7416,7630,1720
catalogs_960585c378f5413c1e7149f4a6a25a44,5.5x8.5,4/4 (Full Color Both Sides),40 Pages,null,100# Text Self Cover,AQ 2 Sides (Semi-Gloss Coated),5-6 Days,2165,2520,28750,3230,34700,3710,39500,41900,44300,4682,49340,5186,54380,56900,59300,6170,64100,6650,68900,69300,69700,7010,70500,70900,1810
catalogs_698e0d2d75aa59105e9de25cc0fcf3a4,5.5x8.5,4/4 (Full Color Both Sides),40 Pages,null,100# Text Self Cover,AQ 2 Sides (Semi-Gloss Coated),3-4  Days,2165,2520,28750,3230,34700,3710,39500,41900,44300,4682,49340,5186,54380,56900,59300,6170,64100,6650,68900,69300,69700,7010,70500,70900,1810
catalogs_b28816c31aefcc59887c8fde0fb65e9c,5.5x8.5,4/4 (Full Color Both Sides),44 Pages,null,100# Text Self Cover,AQ 2 Sides (Semi-Gloss Coated),5-6 Days,2343.75,2732.5,3121.25,3510,3746,3982,4218,4454,4690,4966,5242,5518,5794,6070,6322,6574,6826,7078,73300,7580,7830,8080,8330,8580,1955
catalogs_26c00875a59c4264dd2fffc0d49c356c,5.5x8.5,4/4 (Full Color Both Sides),44 Pages,null,100# Text Self Cover,AQ 2 Sides (Semi-Gloss Coated),3-4  Days,2343.75,2732.5,3121.25,3510,3746,3982,4218,4454,4690,4966,5242,5518,5794,6070,6322,6574,6826,7078,73300,7580,7830,8080,8330,8580,1955
catalogs_c839c3f708425a11f3ee1f35e6b67673,5.5x8.5,4/4 (Full Color Both Sides),48 Pages,null,100# Text Self Cover,AQ 2 Sides (Semi-Gloss Coated),5-6 Days,2450,2850,3250,36500,3890,4130,4370,4610,48500,5130,5410,5690,5970,62500,6510,6770,7030,7290,75500,7810,8070,8330,8590,88500,2050
catalogs_faf1466e8e9e7be097cad1772a8c6927,5.5x8.5,4/4 (Full Color Both Sides),48 Pages,null,100# Text Self Cover,AQ 2 Sides (Semi-Gloss Coated),3-4  Days,2450,2850,3250,36500,3890,4130,4370,4610,48500,5130,5410,5690,5970,62500,6510,6770,7030,7290,75500,7810,8070,8330,8590,88500,2050
catalogs_3e7080dd3322656edd170939aa9ed17a,5.5x8.5,4/4 (Full Color Both Sides),52 Pages,null,100# Text Self Cover,AQ 2 Sides (Semi-Gloss Coated),5-6 Days,2715,3180,3645,4110,4346,4582,4818,5054,5290,5596,5902,6208,6514,6820,7092,7364,7636,7908,81800,8462,8744,9026,9308,9590,2250
catalogs_54cae904b5a6bdef38a0405d9f958ff4,5.5x8.5,4/4 (Full Color Both Sides),52 Pages,null,100# Text Self Cover,AQ 2 Sides (Semi-Gloss Coated),3-4  Days,2715,3180,3645,4110,4346,4582,4818,5054,5290,5596,5902,6208,6514,6820,7092,7364,7636,7908,81800,8462,8744,9026,9308,9590,2250
catalogs_4bf2a6381c96af51a38e5a5694ed6a33,5.5x8.5,4/4 (Full Color Both Sides),56 Pages,null,100# Text Self Cover,AQ 2 Sides (Semi-Gloss Coated),5-6 Days,2830,3310,3790,4270,4522,4774,5026,5278,55300,5838,6146,6454,6762,70700,7354,7638,7922,8206,84900,8782,9074,9366,9658,99500,2350
catalogs_3357952c72b2b5b70673845e18a90f28,5.5x8.5,4/4 (Full Color Both Sides),56 Pages,null,100# Text Self Cover,AQ 2 Sides (Semi-Gloss Coated),3-4  Days,2830,3310,3790,4270,4522,4774,5026,5278,55300,5838,6146,6454,6762,70700,7354,7638,7922,8206,84900,8782,9074,9366,9658,99500,2350
catalogs_a31aa183da6e31cbd2950de871c33a14,5.5x8.5,4/4 (Full Color Both Sides),60 Pages,null,100# Text Self Cover,AQ 2 Sides (Semi-Gloss Coated),5-6 Days,2967.5,3475,3982.5,4490,47540,5018,52820,5546,58100,6124,64380,6752,70660,7380,76880,7996,83040,8612,89200,9240,95600,9880,102000,10520,2460
catalogs_2cf3e0714a8a79d6e18b4b69bf100798,5.5x8.5,4/4 (Full Color Both Sides),60 Pages,null,100# Text Self Cover,AQ 2 Sides (Semi-Gloss Coated),3-4  Days,2967.5,3475,3982.5,4490,47540,5018,52820,5546,58100,6124,64380,6752,70660,7380,76880,7996,83040,8612,89200,9240,95600,9880,102000,10520,2460
catalogs_16b39f01bd9466bb8658d692fc4060e1,5.5x8.5,4/4 (Full Color Both Sides),64 Pages,null,100# Text Self Cover,AQ 2 Sides (Semi-Gloss Coated),5-6 Days,3082.5,3615,4147.5,46800,4942,5204,5466,5728,59900,6316,6642,6968,7294,76200,7920,8220,8520,88206,91200,9452,9784,10116,104486,1078000,2550
catalogs_c41cea121547002904de6c6cf606c661,5.5x8.5,4/4 (Full Color Both Sides),64 Pages,null,100# Text Self Cover,AQ 2 Sides (Semi-Gloss Coated),3-4  Days,3082.5,3615,4147.5,46800,4942,5204,5466,5728,59900,6316,6642,6968,7294,76200,7920,8220,8520,88206,91200,9452,9784,10116,104486,1078000,2550
catalogs_ddcf6db9baed70b6abd962fb0a11a4ed,5.5x8.5,4/4 (Full Color Both Sides),68 Pages,null,100# Text Self Cover,AQ 2 Sides (Semi-Gloss Coated),5-6 Days,3365,3950,4535,5120,5384,5648,5912,6176,6440,6786,7132,7478,7824,8170,8492,8814,9136,9458,97800,10120,10460,10800,11140,11480,2780
catalogs_063a1d4e70b273c768c00eaf83a8931f,5.5x8.5,4/4 (Full Color Both Sides),68 Pages,null,100# Text Self Cover,AQ 2 Sides (Semi-Gloss Coated),3-4  Days,3365,3950,4535,5120,5384,5648,5912,6176,6440,6786,7132,7478,7824,8170,8492,8814,9136,9458,97800,10120,10460,10800,11140,11480,2780
catalogs_9f0fd8dc742e275bf745a147b749e0f1,5.5x8.5,4/4 (Full Color Both Sides),72 Pages,null,100# Text Self Cover,AQ 2 Sides (Semi-Gloss Coated),5-6 Days,3480,4090,4700,53100,5624,5938,6252,6566,68800,7192,7504,7816,8128,84400,8774,9108,9442,9776,101100,10456,10802,11148,11494,118400,2870
catalogs_b6d022e1bd3775129e065be33991d010,5.5x8.5,4/4 (Full Color Both Sides),72 Pages,null,100# Text Self Cover,AQ 2 Sides (Semi-Gloss Coated),3-4  Days,3480,4090,4700,53100,5624,5938,6252,6566,68800,7192,7504,7816,8128,84400,8774,9108,9442,9776,101100,10456,10802,11148,11494,118400,2870
catalogs_bcda375ffcbed97ebdddf6af5999fe55,5.5x8.5,4/4 (Full Color Both Sides),76 Pages,null,100# Text Self Cover,AQ 2 Sides (Semi-Gloss Coated),5-6 Days,3615,4240,4865,5490,5790,6090,6390,6690,6990,7354,7718,8082,8446,8810,91706,9530,9890,102504,106100,109586,11306,11654,12002,12350,2990
catalogs_ba33c056dc85e1165b1c7d173bca747f,5.5x8.5,4/4 (Full Color Both Sides),76 Pages,null,100# Text Self Cover,AQ 2 Sides (Semi-Gloss Coated),3-4  Days,3615,4240,4865,5490,5790,6090,6390,6690,6990,7354,7718,8082,8446,8810,91706,9530,9890,102504,106100,109586,11306,11654,12002,12350,2990
catalogs_90136b723766fffb2cc29e22378b0bf5,5.5x8.5,4/4 (Full Color Both Sides),80 Pages,null,100# Text Self Cover,AQ 2 Sides (Semi-Gloss Coated),5-6 Days,37400,44000,50600,57200,60040,62880,65720,68560,71400,75100,78800,82500,86200,89900,93500,97100,100700,104300,1079000,111700,115500,119300,123100,126900,3080
catalogs_7c8d64520f44f596e966a431fc4063e8,5.5x8.5,4/4 (Full Color Both Sides),80 Pages,null,100# Text Self Cover,AQ 2 Sides (Semi-Gloss Coated),3-4  Days,37400,44000,50600,57200,60040,62880,65720,68560,71400,75100,78800,82500,86200,89900,93500,97100,100700,104300,1079000,111700,115500,119300,123100,126900,3080
catalogs_ab306ddd781684c8abf370fbff716fb2,5.5x8.5,4/4 (Full Color Both Sides),84 Pages,null,100# Text Self Cover,AQ 2 Sides (Semi-Gloss Coated),5-6 Days,3890,4590,5290,5990,6290,6590,6890,7190,74900,7870,8250,8630,9010,9390,9756,10122,10488,108546,112200,11606,11992,12378,1276496,13150,3190
catalogs_05c0bd0fa60d8f0cf7f7fe7c9aa2a9a7,5.5x8.5,4/4 (Full Color Both Sides),84 Pages,null,100# Text Self Cover,AQ 2 Sides (Semi-Gloss Coated),3-4  Days,3890,4590,5290,5990,6290,6590,6890,7190,74900,7870,8250,8630,9010,9390,9756,10122,10488,108546,112200,11606,11992,12378,1276496,13150,3190
catalogs_4fcf61e7c1804c61c35bc7d6eeb68a58,5.5x8.5,4/4 (Full Color Both Sides),88 Pages,null,100# Text Self Cover,AQ 2 Sides (Semi-Gloss Coated),5-6 Days,4015,4740,5465,6190,6482,6774,7066,7358,76500,8038,8426,8814,9202,95900,9962,10334,10706,11078,114500,11844,12238,12632,13026,134200,3290
catalogs_089f00c33876798a60d2ee50a7091f8e,5.5x8.5,4/4 (Full Color Both Sides),88 Pages,null,100# Text Self Cover,AQ 2 Sides (Semi-Gloss Coated),3-4  Days,4015,4740,5465,6190,6482,6774,7066,7358,76500,8038,8426,8814,9202,95900,9962,10334,10706,11078,114500,11844,12238,12632,13026,134200,3290
catalogs_6c1b0c7cd63f095616a70be99a6af1c3,5.5x8.5,4/4 (Full Color Both Sides),92 Pages,null,100# Text Self Cover,AQ 2 Sides (Semi-Gloss Coated),5-6 Days,4257.5,5045,5832.5,6620,6954,7288,7622,7956,8290,8702,9114,9526,9938,10350,10768,11186,11604,12022,124400,12876,13312,13748,14184,14620,3470
catalogs_20734654b6d7fe53dfa3af072c1efd63,5.5x8.5,4/4 (Full Color Both Sides),92 Pages,null,100# Text Self Cover,AQ 2 Sides (Semi-Gloss Coated),3-4  Days,4257.5,5045,5832.5,6620,6954,7288,7622,7956,8290,8702,9114,9526,9938,10350,10768,11186,11604,12022,124400,12876,13312,13748,14184,14620,3470
catalogs_ca707c8037951886c20d1d107b567067,5.5x8.5,4/4 (Full Color Both Sides),96 Pages,null,100# Text Self Cover,AQ 2 Sides (Semi-Gloss Coated),5-6 Days,4395,5210,6025,68400,7196,7552,7908,8264,86200,9050,9480,9910,10340,107700,112066,11642,12078,12514,129500,1340296,13854,14306,14758,1521000,3580
catalogs_02ba04d437e35f581464e55ed0db063a,5.5x8.5,4/4 (Full Color Both Sides),96 Pages,null,100# Text Self Cover,AQ 2 Sides (Semi-Gloss Coated),3-4  Days,4395,5210,6025,68400,7196,7552,7908,8264,86200,9050,9480,9910,10340,107700,112066,11642,12078,12514,129500,1340296,13854,14306,14758,1521000,3580
catalogs_44f7a73d38fb7257c60a1eda71856ebf,5.5x8.5,4/4 (Full Color Both Sides),08pp = Inside 4 + Cover 4,null,100# Gloss Text w/ 100# Glossy Cover,AQ 2 Sides (Semi-Gloss Coated),5-6 Days,717.5,895,1072.5,1250,1348,1446,1544,1642,1740,1902,2064,2226,2388,2550,2630,2710,2790,2870,2950,3012,3074,3136,3198,3260,540
catalogs_5a0ed6851756febebd7c00d50ef03887,5.5x8.5,4/4 (Full Color Both Sides),08pp = Inside 4 + Cover 4,null,100# Gloss Text w/ 100# Glossy Cover,AQ 2 Sides (Semi-Gloss Coated),3-4  Days,717.5,895,1072.5,1250,1348,1446,1544,1642,1740,1902,2064,2226,2388,2550,2630,2710,2790,2870,2950,3012,3074,3136,3198,3260,540
catalogs_b91cc1b2d67c4f9cd702d52d310282a9,5.5x8.5,4/4 (Full Color Both Sides),12pp = Inside 8 +Cover 4 ,null,100# Gloss Text w/ 100# Glossy Cover,AQ 2 Sides (Semi-Gloss Coated),5-6 Days,880,1070,1260,1450,1588,1726,1864,2002,2140,2360,2580,2800,3020,3240,3390,3540,3690,3840,3990,4170,4350,4530,4710,4890,690
catalogs_8e9eb9a5049e689de5e9e771f93315ef,5.5x8.5,4/4 (Full Color Both Sides),12pp = Inside 8 +Cover 4 ,null,100# Gloss Text w/ 100# Glossy Cover,AQ 2 Sides (Semi-Gloss Coated),3-4  Days,880,1070,1260,1450,1588,1726,1864,2002,2140,2360,2580,2800,3020,3240,3390,3540,3690,3840,3990,4170,4350,4530,4710,4890,690
catalogs_6ec58dd570a9ce40f197be6bdffbd542,5.5x8.5,4/4 (Full Color Both Sides),16pp = Inside 12 + Cover 4,null,100# Gloss Text w/ 100# Glossy Cover,AQ 2 Sides (Semi-Gloss Coated),5-6 Days,1120,1410,1700,1990,2160,2330,2500,2670,2840,3080,3320,3560,3800,4040,4250,4460,4670,4880,5090,5290,5490,5690,58900,6090,830
catalogs_f5275663c7bfff379b03326232ab5c3e,5.5x8.5,4/4 (Full Color Both Sides),16pp = Inside 12 + Cover 4,null,100# Gloss Text w/ 100# Glossy Cover,AQ 2 Sides (Semi-Gloss Coated),3-4  Days,1120,1410,1700,1990,2160,2330,2500,2670,2840,3080,3320,3560,3800,4040,4250,4460,4670,4880,5090,5290,5490,5690,58900,6090,830
catalogs_705beb39b1a0cf16843a582ddecee8a3,5.5x8.5,4/4 (Full Color Both Sides),20pp = Inside 16 + Cover 4,null,100# Gloss Text w/ 100# Glossy Cover,AQ 2 Sides (Semi-Gloss Coated),5-6 Days,1257.5,1535,1812.5,2090,2302,2514,2726,2938,3150,3408,3666,3924,4182,4440,4650,4860,5070,5280,5490,5730,59708,6210,6450,6690,980
catalogs_0910af437d961f5258010598cc5156ed,5.5x8.5,4/4 (Full Color Both Sides),20pp = Inside 16 + Cover 4,null,100# Gloss Text w/ 100# Glossy Cover,AQ 2 Sides (Semi-Gloss Coated),3-4  Days,1257.5,1535,1812.5,2090,2302,2514,2726,2938,3150,3408,3666,3924,4182,4440,4650,4860,5070,5280,5490,5730,59708,6210,6450,6690,980
catalogs_254662fc2e1d60b7fa56ea7cbd1986c9,5.5x8.5,4/4 (Full Color Both Sides),24pp = Inside 20 +Cover 4,null,100# Gloss Text w/ 100# Glossy Cover,AQ 2 Sides (Semi-Gloss Coated),5-6 Days,1607.5,1835,2062.5,2290,2562,2834,3106,3378,3650,3992,4334,4676,5018,5360,5644,5928,6212,6496,6780,7082,7384,76864,7988,8290,1380
catalogs_963ce08c57b82142cdd06d099281705c,5.5x8.5,4/4 (Full Color Both Sides),24pp = Inside 20 +Cover 4,null,100# Gloss Text w/ 100# Glossy Cover,AQ 2 Sides (Semi-Gloss Coated),3-4  Days,1607.5,1835,2062.5,2290,2562,2834,3106,3378,3650,3992,4334,4676,5018,5360,5644,5928,6212,6496,6780,7082,7384,76864,7988,8290,1380
catalogs_f84e4ccaed07136e39e470ed4dde47d5,5.5x8.5,4/4 (Full Color Both Sides),28pp = Inside 24 + Cover ,null,100# Gloss Text w/ 100# Glossy Cover,AQ 2 Sides (Semi-Gloss Coated),5-6 Days,1717.5,1995,2272.5,2550,2882,3214,3546,3878,4210,4518,4826,5134,5442,5750,6046,63424,6638,6934,7230,7494,7758,802276,8286,8550,1440
catalogs_cd7238110cef8557b1415aa1bbcd040b,5.5x8.5,4/4 (Full Color Both Sides),28pp = Inside 24 + Cover ,null,100# Gloss Text w/ 100# Glossy Cover,AQ 2 Sides (Semi-Gloss Coated),3-4  Days,1717.5,1995,2272.5,2550,2882,3214,3546,3878,4210,4518,4826,5134,5442,5750,6046,63424,6638,6934,7230,7494,7758,802276,8286,8550,1440
catalogs_debfe0ae65b6f7b3361bba92fa62715f,5.5x8.5,4/4 (Full Color Both Sides),32pp = Inside 28 + Cover 4,null,100# Gloss Text w/ 100# Glossy Cover,AQ 2 Sides (Semi-Gloss Coated),5-6 Days,2022.5,2375,2727.5,3080,3362,3644,3926,4208,4490,4830,5170,5510,5850,6190,6456,6722,6988,7254,7520,7780,8040,8300,8560,8820,1670
catalogs_45030adee200553e74198da6b34e0ef3,5.5x8.5,4/4 (Full Color Both Sides),32pp = Inside 28 + Cover 4,null,100# Gloss Text w/ 100# Glossy Cover,AQ 2 Sides (Semi-Gloss Coated),3-4  Days,2022.5,2375,2727.5,3080,3362,3644,3926,4208,4490,4830,5170,5510,5850,6190,6456,6722,6988,7254,7520,7780,8040,8300,8560,8820,1670
catalogs_928ca036645eeeb80428bb33a8494a6a,5.5x8.5,4/4 (Full Color Both Sides),36pp = Inside 32 + Cover 4,null,100# Gloss Text w/ 100# Glossy Cover,AQ 2 Sides (Semi-Gloss Coated),5-6 Days,2102.5,2465,2827.5,3190,3482,3774,4066,4358,4650,4990,5330,5670,6010,6350,6618,6886,7154,7422,7690,7950,8210,8470,87300,8990,1740
catalogs_f1141d4adf5b7a2bc0e059b0a6cc42da,5.5x8.5,4/4 (Full Color Both Sides),36pp = Inside 32 + Cover 4,null,100# Gloss Text w/ 100# Glossy Cover,AQ 2 Sides (Semi-Gloss Coated),3-4  Days,2102.5,2465,2827.5,3190,3482,3774,4066,4358,4650,4990,5330,5670,6010,6350,6618,6886,7154,7422,7690,7950,8210,8470,87300,8990,1740
catalogs_8b3c617d109a9edf99712ee37dee01bd,5.5x8.5,4/4 (Full Color Both Sides),40pp = Inside 36 + Cover 4,null,100# Gloss Text w/ 100# Glossy Cover,AQ 2 Sides (Semi-Gloss Coated),5-6 Days,2432.5,28752,3317.5,3760,4066,4372,4678,4984,5290,56304,5970,6310,6650,6990,7282,757428,7866,8158,8450,8738,90268,9314,9602,9890,1990
catalogs_26531800e4727a96002cef6c125e1151,5.5x8.5,4/4 (Full Color Both Sides),40pp = Inside 36 + Cover 4,null,100# Gloss Text w/ 100# Glossy Cover,AQ 2 Sides (Semi-Gloss Coated),3-4  Days,2432.5,28752,3317.5,3760,4066,4372,4678,4984,5290,56304,5970,6310,6650,6990,7282,757428,7866,8158,8450,8738,90268,9314,9602,9890,1990
catalogs_1b55ebbd78496df2f15e2880910cf31d,5.5x8.5,4/4 (Full Color Both Sides),44pp = Inside 40 + Cover 4,null,100# Gloss Text w/ 100# Glossy Cover,AQ 2 Sides (Semi-Gloss Coated),5-6 Days,2507.5,2965,3422.5,3880,4194,4508,4822,5136,5450,5812,6174,6536,6898,7260,7570,7880,8190,8500,8810,9124,9438,9752,10066,10380,2050
catalogs_136ebe3f2f6ca3783169ccdc57274f87,5.5x8.5,4/4 (Full Color Both Sides),44pp = Inside 40 + Cover 4,null,100# Gloss Text w/ 100# Glossy Cover,AQ 2 Sides (Semi-Gloss Coated),3-4  Days,2507.5,2965,3422.5,3880,4194,4508,4822,5136,5450,5812,6174,6536,6898,7260,7570,7880,8190,8500,8810,9124,9438,9752,10066,10380,2050
catalogs_c930f9adb48cd5ad12a48ce37f500a5a,5.5x8.5,4/4 (Full Color Both Sides),48pp = Inside 44 + Cover 4,null,100# Gloss Text w/ 100# Glossy Cover,AQ 2 Sides (Semi-Gloss Coated),5-6 Days,2687.5,3165,3642.5,4120,4404,4688,4972,5256,5540,5942,6344,6746,71488,7550,7874,8198,8522,8846,9170,9502,9834,10166,10498,10830,2210
catalogs_20bd0f9d5356295cbf50ae760bef7354,5.5x8.5,4/4 (Full Color Both Sides),48pp = Inside 44 + Cover 4,null,100# Gloss Text w/ 100# Glossy Cover,AQ 2 Sides (Semi-Gloss Coated),3-4  Days,2687.5,3165,3642.5,4120,4404,4688,4972,5256,5540,5942,6344,6746,71488,7550,7874,8198,8522,8846,9170,9502,9834,10166,10498,10830,2210
catalogs_e67ee9cbfb40e5b5808c973bc325da86,5.5x8.5,4/4 (Full Color Both Sides),52pp = Inside 48 + Cover 4,null,100# Gloss Text w/ 100# Glossy Cover,AQ 2 Sides (Semi-Gloss Coated),5-6 Days,2780,3270,3760,4250,4538,4826,5114,5402,5690,6090,6490,6890,7290,7690,8022,8354,8686,9018,9350,9690,10030,10370,1071044,11050,2290
catalogs_fdef06fc23c0e34651edc18a31400540,5.5x8.5,4/4 (Full Color Both Sides),52pp = Inside 48 + Cover 4,null,100# Gloss Text w/ 100# Glossy Cover,AQ 2 Sides (Semi-Gloss Coated),3-4  Days,2780,3270,3760,4250,4538,4826,5114,5402,5690,6090,6490,6890,7290,7690,8022,8354,8686,9018,9350,9690,10030,10370,1071044,11050,2290
catalogs_fceabd65b73e9c816d777cb87ae2b885,5.5x8.5,4/4 (Full Color Both Sides),56pp = Inside 52 + Cover 4,null,100# Gloss Text w/ 100# Glossy Cover,AQ 2 Sides (Semi-Gloss Coated),5-6 Days,3110,3660,4210,4760,5050,5340,5630,5920,6210,6622,7034,7446,7858,8270,8632,8994,9356,971820,10080,10446,10812,11178,115440,11910,2560
catalogs_3aff22ab514e7d39de69684a88f9ba09,5.5x8.5,4/4 (Full Color Both Sides),56pp = Inside 52 + Cover 4,null,100# Gloss Text w/ 100# Glossy Cover,AQ 2 Sides (Semi-Gloss Coated),3-4  Days,3110,3660,4210,4760,5050,5340,5630,5920,6210,6622,7034,7446,7858,8270,8632,8994,9356,971820,10080,10446,10812,11178,115440,11910,2560
catalogs_4239e0ae589153900ea5395224aa29d2,5.5x8.5,4/4 (Full Color Both Sides),60pp = Inside 56 + Cover 4,null,100# Gloss Text w/ 100# Glossy Cover,AQ 2 Sides (Semi-Gloss Coated),5-6 Days,3180,3750,4320,4890,5188,5486,5784,6082,6380,6818,725648,7694,8132,8570,8942,9314,968672,10058,10430,10808,11186,11564,1194296,12320,2610
catalogs_12cd838825fb929b762190da100d092c,5.5x8.5,4/4 (Full Color Both Sides),60pp = Inside 56 + Cover 4,null,100# Gloss Text w/ 100# Glossy Cover,AQ 2 Sides (Semi-Gloss Coated),3-4  Days,3180,3750,4320,4890,5188,5486,5784,6082,6380,6818,725648,7694,8132,8570,8942,9314,968672,10058,10430,10808,11186,11564,1194296,12320,2610
catalogs_176004806acc1a916ca1048b2d191060,5.5x8.5,4/4 (Full Color Both Sides),64pp = Inside 60 + Cover 4,null,100# Gloss Text w/ 100# Glossy Cover,AQ 2 Sides (Semi-Gloss Coated),5-6 Days,3372.56,3965,4557.5,5150,5436,5722,6008,6294,6580,7036,7492,7948,8404,8860,9244,962876,10012,10396,1078060,11172,11564,11956,12348,12740,2780
catalogs_c09a6cd1136be2bef8e1abdc9c4d2a52,5.5x8.5,4/4 (Full Color Both Sides),64pp = Inside 60 + Cover 4,null,100# Gloss Text w/ 100# Glossy Cover,AQ 2 Sides (Semi-Gloss Coated),3-4  Days,3372.56,3965,4557.5,5150,5436,5722,6008,6294,6580,7036,7492,7948,8404,8860,9244,962876,10012,10396,1078060,11172,11564,11956,12348,12740,2780
