sku,Size,Page,weight,Paper,Cover,100,250,500,1000,2500,5000,10000,15000,20000,25000,30000,35000,40000,45000,50000,55000,60000,65000,70000,75000,80000,85000,90000,95000,100000
catalogs,"6"" x 9"" Vertical","16 pages (4 cover, 16 inside)  ",null,70 lb. Offset Smooth White,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating All Sides,null,428.8,476.76,537.52,823.08,1303.2,2219,3211.16,4184.68,5149.56,6105.8,7053.4,7992.36,8922.68,9844.36,10757.4,11661.8,12557.56,13444.68,14323.16,15193,16054.2,16906.76,17750.68,18585.96
catalogs,"6"" x 9"" Vertical","16 pages (4 cover, 16 inside)  ",null,70 lb. Offset Smooth White,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating Back and Front Cover ,null,428.8,476.76,537.52,823.08,1303.2,2219,3211.16,4184.68,5149.56,6105.8,7053.4,7992.36,8922.68,9844.36,10757.4,11661.8,12557.56,13444.68,14323.16,15193,16054.2,16906.76,17750.68,18585.96
catalogs,"6"" x 9"" Vertical","16 pages (4 cover, 16 inside)  ",null,70 lb. Offset Smooth White,Recycled 100 lb. Dull Cover with Matte Finish ,null,434.86,483.56,545.09,835.52,1322.49,2256.26,3266.7,4256.8,5237.38,6208.43,7169.98,8122.01,9064.55,9997.59,10921.15,11835.23,12739.83,13634.97,14520.64,15403.04,16270.18,17127.87,17976.13,18814.96
catalogs,"6"" x 9"" Vertical","16 pages (4 cover, 16 inside)  ",null,70 lb. Offset Smooth White,Self Cover,328.4,351,383.24,429.44,646.84,1035.4,1627,2249.96,2874.28,3489.96,4097,4695.4,5285.16,5866.28,6438.76,7002.6,7557.8,8104.36,8642.28,9171.56,9692.2,10204.2,10707.56,11202.28,11688.36
catalogs,"6"" x 9"" Vertical","16 pages (4 cover, 16 inside)  ",null,80 lb. Gloss Book (C2S) with Aqueous Coating,100 lb. Gloss Cover (C2S) with Aqueous Coating,null,402.73,449.73,492.45,724.37,1139.78,1913.88,2747.11,3557.57,4356.61,5199.3,5983.26,6755.66,7516.51,8265.8,9003.54,9729.72,10444.34,11147.41,11838.92,12518.88,13187.28,13844.12,14489.41,15123.14
catalogs,"6"" x 9"" Vertical","16 pages (4 cover, 16 inside)  ",null,80 lb. Gloss Book (C2S) with Aqueous Coating,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating All Sides,null,406.93,452.85,510.69,787.57,1246.18,2128.28,3102.75,4047.69,4984.45,5968.1,6896.26,7816.1,8727.63,9630.84,10525.74,11412.32,12290.58,13160.53,14022.16,14875.48,15720.48,16557.16,17385.53,18205.58
catalogs,"6"" x 9"" Vertical","16 pages (4 cover, 16 inside)  ",null,80 lb. Gloss Book (C2S) with Aqueous Coating,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating Back and Front Cover ,null,406.93,452.85,510.69,787.57,1246.18,2128.28,3102.75,4047.69,4984.45,5968.1,6896.26,7816.1,8727.63,9630.84,10525.74,11412.32,12290.58,13160.53,14022.16,14875.48,15720.48,16557.16,17385.53,18205.58
catalogs,"6"" x 9"" Vertical","16 pages (4 cover, 16 inside)  ",null,80 lb. Gloss Book (C2S) with Aqueous Coating,Recycled 100 lb. Dull Cover with Matte Finish ,null,412.99,459.65,518.26,800.01,1265.46,2165.54,3158.29,4119.82,5072.27,6070.73,7012.84,7945.76,8869.5,9784.08,10689.49,11585.75,12472.85,13350.82,14219.64,15085.52,15936.46,16778.28,17610.99,18434.59
catalogs,"6"" x 9"" Vertical","16 pages (4 cover, 16 inside)  ",null,80 lb. Gloss Book (C2S) with Aqueous Coating,Self Cover,null,321.84,351.36,393.67,599.49,959.37,1506.04,2105.41,2691.63,3269.81,3913.4,4485.88,5050.15,5606.22,6154.07,6693.72,7225.16,7748.39,8263.42,8770.23,9268.84,9759.24,10241.43,10715.42,11181.19
catalogs,"6"" x 9"" Vertical","16 pages (4 cover, 16 inside)  ",null,Recycled 80 lb. Dull Text with Matte Fish,100 lb. Gloss Cover (C2S) with Aqueous Coating,null,null,494.89,543.13,795.39,1253.82,2095.32,2979.42,3851.12,4710.42,5557.32,6391.82,7213.93,8023.64,8820.95,9605.86,10378.37,11138.48,11886.2,12621.51,13344.43,14054.95,14753.07,15438.8,16112.12
catalogs,"6"" x 9"" Vertical","16 pages (4 cover, 16 inside)  ",null,Recycled 80 lb. Dull Text with Matte Fish,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating All Sides,null,null,498.01,561.37,858.59,1360.22,2309.72,3335.06,4341.24,5338.26,6326.12,7304.82,8274.37,9234.76,10185.99,11128.06,12060.97,12984.72,13899.32,14804.75,15701.03,16588.15,17466.11,18334.92,19194.56
catalogs,"6"" x 9"" Vertical","16 pages (4 cover, 16 inside)  ",null,Recycled 80 lb. Dull Text with Matte Fish,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating Back and Front Cover ,null,null,498.01,561.37,858.59,1360.22,2309.72,3335.06,4341.24,5338.26,6326.12,7304.82,8274.37,9234.76,10185.99,11128.06,12060.97,12984.72,13899.32,14804.75,15701.03,16588.15,17466.11,18334.92,19194.56
catalogs,"6"" x 9"" Vertical","16 pages (4 cover, 16 inside)  ",null,Recycled 80 lb. Dull Text with Matte Fish,Recycled 100 lb. Dull Cover with Matte Finish ,null,null,504.82,568.93,871.03,1379.51,2346.98,3390.6,4413.36,5426.07,6428.75,7421.4,8404.02,9376.63,10339.22,11291.81,12234.39,13166.99,14089.6,15002.23,15911.07,16804.13,17687.23,18560.37,19423.56
catalogs,"6"" x 9"" Vertical","16 pages (4 cover, 16 inside)  ",null,Recycled 80 lb. Dull Text with Matte Fish,Self Cover,null,null,411.58,461.24,694.19,1111.43,1747.96,2415.16,3083.02,3741.56,4390.76,5030.63,5661.17,6282.38,6894.26,7496.81,8090.02,8673.91,9248.46,9813.68,10369.58,10916.14,11453.36,11981.26,12499.83
catalogs,"6"" x 9"" Vertical","20 pages (4 cover, 16 inside )",null,100 lb Gloss Book (C2S) with Aqueous Coating,100 lb. Gloss Cover (C2S) with Aqueous Coating,450.8,523.6,582.2,641.64,942.84,1480.4,2482.6,3526.76,4561.88,5582.96,6590,7583,8561.96,9526.88,10477.76,11414.6,12337.4,13246.16,14140.88,15021.56,15888.2,16740.8,17579.36,18403.88,19214.36
catalogs,"6"" x 9"" Vertical","20 pages (4 cover, 16 inside )",null,100 lb Gloss Book (C2S) with Aqueous Coating,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating All Sides,null,527.8,585.32,659.88,1006.04,1586.8,2697,3882.4,5052,6210.8,7358.8,8496,9622.4,10738,11842.8,12936.8,14020,15092.4,16154,17204.8,18244.8,19274,20292.4,21300,22296.8
catalogs,"6"" x 9"" Vertical","20 pages (4 cover, 16 inside )",null,100 lb Gloss Book (C2S) with Aqueous Coating,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating Back and Front Cover ,null,527.8,585.32,659.88,1006.04,1586.8,2697,3882.4,5052,6210.8,7358.8,8496,9622.4,10738,11842.8,12936.8,14020,15092.4,16154,17204.8,18244.8,19274,20292.4,21300,22296.8
catalogs,"6"" x 9"" Vertical","20 pages (4 cover, 16 inside )",null,100 lb Gloss Book (C2S) with Aqueous Coating,Recycled 100 lb. Dull Cover with Matte Finish ,null,533.86,592.12,667.45,1018.48,1606.09,2734.26,3937.94,5124.12,6298.62,7461.43,8612.58,9752.05,10879.87,11996.03,13100.55,14193.43,15274.67,16344.29,17402.28,18454.84,19489.98,20513.51,21525.45,22525.8
catalogs,"6"" x 9"" Vertical","20 pages (4 cover, 16 inside )",null,100 lb Gloss Book (C2S) with Aqueous Coating,Self Cover,421,450,491.8,551.8,829.8,2105,2105,2921.2,3741.6,4551.2,5350,6138,6915.2,7681.6,8437.2,9182,9916,10639.2,11351.6,12053.2,12744,13424,14093.2,14751.6,15399.2
catalogs,"6"" x 9"" Vertical","20 pages (4 cover, 16 inside )",null,70 lb. Offset Smooth White,100 lb. Gloss Cover (C2S) with Aqueous Coating,450.8,523.6,582.2,641.64,942.84,1480.4,2482.6,3526.76,4561.88,5582.96,6590,7583,8561.96,9526.88,10477.76,11414.6,12337.4,13246.16,14140.88,15021.56,15888.2,16740.8,17579.36,18403.88,19214.36
catalogs,"6"" x 9"" Vertical","20 pages (4 cover, 16 inside )",null,70 lb. Offset Smooth White,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating All Sides,null,527.8,585.32,659.88,1006.04,1586.8,2697,3882.4,5052,6210.8,7358.8,8496,9622.4,10738,11842.8,12936.8,14020,15092.4,16154,17204.8,18244.8,19274,20292.4,21300,22296.8
catalogs,"6"" x 9"" Vertical","20 pages (4 cover, 16 inside )",null,70 lb. Offset Smooth White,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating Back and Front Cover ,null,527.8,585.32,659.88,1006.04,1586.8,2697,3882.4,5052,6210.8,7358.8,8496,9622.4,10738,11842.8,12936.8,14020,15092.4,16154,17204.8,18244.8,19274,20292.4,21300,22296.8
