sku,Size,Page,Paper,Cover,weight,Wildcard,100,250,500,1000,2500,5000,10000,15000,20000,25000,30000,35000,40000,45000,50000,55000,60000,65000,70000,75000,80000,85000,90000,95000,100000
,"8.5"" x 11 Vertical","8 pages (4 cover, 4 inside)",70 lb. Offset Smooth White,Self Cover,0,null,,307.5,335.68,376.08,567.38,907.8,1424,1972.72,2523.96,3067.72,3604,4132.8,4654.12,5167.96,5674.32,6173.2,6664.6,7148.52,7624.96,8093.92,8555.4,9009.4,9455.92,9894.96,10326.52
,"8.5"" x 11 Vertical","8 pages (4 cover, 4 inside)",80 lb. Gloss Book (C2S) with Aqueous Coating,100 lb. Gloss Cover (C2S) with Aqueous Coating,0,null,,347.93,386.54,432.26,653.59,1043.39,1829.54,2666.84,3484.77,4289.86,5113.93,5897.85,6668.88,7427.01,8172.23,8904.55,9623.96,10330.47,11024.08,11704.79,12372.59,13027.49,13669.49,14298.58,14914.77
,"8.5"" x 11 Vertical","8 pages (4 cover, 4 inside)",80 lb. Gloss Book (C2S) with Aqueous Coating,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating All Sides,0,null,,390.98,435.2,499.62,785.79,1231.69,2223.54,3302.15,4357,5404.62,6476.82,7514.51,8544.89,9567.99,10583.79,11592.3,12593.51,13587.43,14574.06,15553.4,16525.44,17490.19,18447.65,19397.81,20340.68
,"8.5"" x 11 Vertical","8 pages (4 cover, 4 inside)",80 lb. Gloss Book (C2S) with Aqueous Coating,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating Back and Front Cover ,0,null,,390.98,435.2,499.62,785.79,1231.69,2223.54,3302.15,4357,5404.62,6476.82,7514.51,8544.89,9567.99,10583.79,11592.3,12593.51,13587.43,14574.06,15553.4,16525.44,17490.19,18447.65,19397.81,20340.68
,"8.5"" x 11 Vertical","8 pages (4 cover, 4 inside)",80 lb. Gloss Book (C2S) with Aqueous Coating,Recycled 100 lb. Dull Cover with Matte Finish ,0,null,,400.99,446.23,512.26,806.44,1263.33,2285.47,3394.88,4477.67,5551.74,6648.9,7710.07,8762.48,9806.15,10841.08,11867.3,12884.8,13893.6,14893.72,15885.16,16878.31,17853.04,18819.13,19776.59,20725.42
,"8.5"" x 11 Vertical","8 pages (4 cover, 4 inside)",80 lb. Gloss Book (C2S) with Aqueous Coating,Self Cover,0,null,,282.25,308.08,345.11,526.39,841.98,1319.28,1847.58,2365.83,2877.13,3445.05,3951.41,4450.66,4942.81,5427.85,5905.79,6376.62,6840.34,7296.96,7746.47,8188.88,8624.18,9052.37,9473.46,9887.44
,"8.5"" x 11 Vertical","8 pages (4 cover, 4 inside)",Recycled 80 lb. Dull Text with Matte Fish,100 lb. Gloss Cover (C2S) with Aqueous Coating,0,null,,,412.61,461.5,694.59,1109.21,1934.26,2800.92,3654.19,4494.07,5320.56,6133.66,6933.37,7719.7,8492.63,9252.18,9998.33,10731.1,11450.48,12156.47,12849.07,13528.28,14194.1,14846.53,15485.57
,"8.5"" x 11 Vertical","8 pages (4 cover, 4 inside)",Recycled 80 lb. Dull Text with Matte Fish,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating All Sides,0,null,,,461.27,528.86,826.79,1297.51,2328.26,3436.23,4526.42,5608.83,6683.46,7750.31,8809.38,9860.68,10904.19,11939.93,12967.88,13988.06,15000.46,16005.08,17001.92,17990.98,18972.26,19945.76,20911.48
,"8.5"" x 11 Vertical","8 pages (4 cover, 4 inside)",Recycled 80 lb. Dull Text with Matte Fish,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating Back and Front Cover ,0,null,,,461.27,528.86,826.79,1297.51,2328.26,3436.23,4526.42,5608.83,6683.46,7750.31,8809.38,9860.68,10904.19,11939.93,12967.88,13988.06,15000.46,16005.08,17001.92,17990.98,18972.26,19945.76,20911.48
,"8.5"" x 11 Vertical","8 pages (4 cover, 4 inside)",Recycled 80 lb. Dull Text with Matte Fish,Recycled 100 lb. Dull Cover with Matte Finish ,0,null,,,472.3,541.51,847.43,1329.15,2390.19,3528.96,4647.09,5755.95,6855.54,7945.88,9026.97,10098.84,11161.49,12214.93,13259.17,14294.23,15320.12,16336.84,17354.79,18353.83,19343.74,20324.53,21296.21
,"8.5"" x 11 Vertical","8 pages (4 cover, 4 inside)",Recycled 80 lb. Dull Text with Matte Fish,Self Cover,0,null,,,360.21,403.61,608.37,973.62,1528.72,2115.74,2704.68,3285.54,3858.32,4423.02,4979.65,5528.2,6068.67,6601.06,7125.37,7641.6,8149.76,8649.83,9141.83,9625.75,10101.59,10569.36,11029.04
,"8.5"" x 11 Vertical","12 pages (4 cover, 8 inside)  ",100 lb Gloss Book (C2S) with Aqueous Coating,100 lb. Gloss Cover (C2S) with Aqueous Coating,0,null,456.4,500.8,553.68,619.78,930.28,1487.7,2536.4,3623.27,4693.31,5746.52,6782.9,7802.45,8805.17,9791.06,10760.12,11712.35,12647.75,13566.32,14468.06,15352.97,16221.05,17072.3,17906.72,18724.31,19525.07
,"8.5"" x 11 Vertical","12 pages (4 cover, 8 inside)  ",100 lb Gloss Book (C2S) with Aqueous Coating,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating All Sides,0,null,,543.85,602.34,687.14,1062.48,1676,2930.4,4258.58,5565.54,6861.28,8145.8,9419.1,10681.18,11932.04,13171.68,14400.1,15617.3,16823.28,18018.04,19201.58,20373.9,21535,22684.88,23823.54,24950.98
,"8.5"" x 11 Vertical","12 pages (4 cover, 8 inside)  ",100 lb Gloss Book (C2S) with Aqueous Coating,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating Back and Front Cover ,0,null,,543.85,602.34,687.14,1062.48,1676,2930.4,4258.58,5565.54,6861.28,8145.8,9419.1,10681.18,11932.04,13171.68,14400.1,15617.3,16823.28,18018.04,19201.58,20373.9,21535,22684.88,23823.54,24950.98
,"8.5"" x 11 Vertical","12 pages (4 cover, 8 inside)  ",100 lb Gloss Book (C2S) with Aqueous Coating,Recycled 100 lb. Dull Cover with Matte Finish ,0,null,,553.86,613.37,699.78,1083.12,1707.64,2992.33,4351.31,5686.21,7008.4,8317.88,9614.66,10898.77,12170.2,13428.98,14675.1,15908.59,17129.45,18337.7,19533.34,20726.77,21897.85,23056.37,24202.32,25335.71
,"8.5"" x 11 Vertical","12 pages (4 cover, 8 inside)  ",100 lb Gloss Book (C2S) with Aqueous Coating,Self Cover,0,null,418.7,447.75,489.02,548.12,823.57,1319.2,2078.5,2866.58,3653.44,4429.08,5193.5,5946.7,6688.68,7419.44,8138.98,8847.3,9544.4,10230.28,10904.94,11568.38,12220.6,12861.6,13491.38,14109.94,14717.28
,"8.5"" x 11 Vertical","12 pages (4 cover, 8 inside)  ",70 lb. Offset Smooth White,100 lb. Gloss Cover (C2S) with Aqueous Coating,0,null,,500.8,553.68,619.78,930.28,1487.7,2536.4,3623.27,4693.31,5746.52,6782.9,7802.45,8805.17,9791.06,10760.12,11712.35,12647.75,13566.32,14468.06,15352.97,16221.05,17072.3,17906.72,18724.31,19525.07
,"8.5"" x 11 Vertical","12 pages (4 cover, 8 inside)  ",70 lb. Offset Smooth White,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating All Sides,0,null,,543.85,602.34,687.14,1062.48,1676,2930.4,4258.58,5565.54,6861.28,8145.8,9419.1,10681.18,11932.04,13171.68,14400.1,15617.3,16823.28,18018.04,19201.58,20373.9,21535,22684.88,23823.54,24950.98
,"8.5"" x 11 Vertical","12 pages (4 cover, 8 inside)  ",70 lb. Offset Smooth White,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating Back and Front Cover ,0,null,,543.85,602.34,687.14,1062.48,1676,2930.4,4258.58,5565.54,6861.28,8145.8,9419.1,10681.18,11932.04,13171.68,14400.1,15617.3,16823.28,18018.04,19201.58,20373.9,21535,22684.88,23823.54,24950.98
,"8.5"" x 11 Vertical","12 pages (4 cover, 8 inside)  ",70 lb. Offset Smooth White,Recycled 100 lb. Dull Cover with Matte Finish ,0,null,,553.86,613.37,699.78,1083.12,1707.64,2992.33,4351.31,5686.21,7008.4,8317.88,9614.66,10898.77,12170.2,13428.98,14675.1,15908.59,17129.45,18337.7,19533.34,20726.77,21897.85,23056.37,24202.32,25335.71
,"8.5"" x 11 Vertical","12 pages (4 cover, 8 inside)  ",70 lb. Offset Smooth White,Self Cover,0,null,,447.75,489.02,548.12,823.57,1319.2,2078.5,2866.58,3653.44,4429.08,5193.5,5946.7,6688.68,7419.44,8138.98,8847.3,9544.4,10230.28,10904.94,11568.38,12220.6,12861.6,13491.38,14109.94,14717.28
,"8.5"" x 11 Vertical","12 pages (4 cover, 8 inside)  ",80 lb. Gloss Book (C2S) with Aqueous Coating,100 lb. Gloss Cover (C2S) with Aqueous Coating,0,null,,475.56,526.08,588.81,889.29,1421.88,2431.68,3498.13,4535.18,5555.93,6623.95,7621.06,8601.71,9565.91,10513.65,11444.94,12359.77,13258.14,14140.06,15005.52,15854.53,16687.08,17503.17,18302.81,19085.99
,"8.5"" x 11 Vertical","12 pages (4 cover, 8 inside)  ",80 lb. Gloss Book (C2S) with Aqueous Coating,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating All Sides,0,null,,518.61,574.74,656.17,1021.49,1610.18,2825.68,4133.44,5407.41,6670.69,7986.85,9237.71,10477.72,11706.89,12925.21,14132.69,15329.32,16515.1,17690.04,18854.13,20007.38,21149.78,22281.33,23402.04,24511.9
,"8.5"" x 11 Vertical","12 pages (4 cover, 8 inside)  ",80 lb. Gloss Book (C2S) with Aqueous Coating,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating Back and Front Cover ,0,null,,518.61,574.74,656.17,1021.49,1610.18,2825.68,4133.44,5407.41,6670.69,7986.85,9237.71,10477.72,11706.89,12925.21,14132.69,15329.32,16515.1,17690.04,18854.13,20007.38,21149.78,22281.33,23402.04,24511.9
,"8.5"" x 11 Vertical","12 pages (4 cover, 8 inside)  ",80 lb. Gloss Book (C2S) with Aqueous Coating,Recycled 100 lb. Dull Cover with Matte Finish ,0,null,,528.62,585.77,668.82,1042.13,1641.82,2887.61,4226.17,5528.08,6817.81,8158.93,9433.27,10695.31,11945.06,13182.51,14407.69,15620.61,16821.28,18009.7,19185.89,20360.25,21512.63,22652.82,23780.82,24896.64
,"8.5"" x 11 Vertical","12 pages (4 cover, 8 inside)  ",80 lb. Gloss Book (C2S) with Aqueous Coating,Self Cover,0,null,,409.88,447.62,501.67,762.08,1220.46,1921.42,2678.87,3416.25,4143.19,4955.07,5674.61,6383.5,7081.72,7769.28,8446.18,9112.43,9768.02,10412.94,11047.21,11670.82,12283.77,12886.06,13477.69,14058.67
,"8.5"" x 11 Vertical","12 pages (4 cover, 8 inside)  ",Recycled 80 lb. Dull Text with Matte Fish,100 lb. Gloss Cover (C2S) with Aqueous Coating,0,null,,,578.21,647.31,971.27,1553.52,2641.12,3766.29,4874.03,5964.34,7037.22,8092.67,9130.7,10151.3,11154.47,12140.21,13108.52,14059.4,14992.86,15908.88,16807.48,17688.65,18552.39,19398.71,20227.59
,"8.5"" x 11 Vertical","12 pages (4 cover, 8 inside)  ",Recycled 80 lb. Dull Text with Matte Fish,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating All Sides,0,null,,,626.87,714.67,1103.47,1741.82,3035.12,4401.6,5746.26,7079.1,8400.12,9709.32,11006.71,12292.28,13566.03,14827.96,16078.07,17316.36,18542.84,19757.49,20960.33,22151.35,23330.55,24497.94,25653.5
,"8.5"" x 11 Vertical","12 pages (4 cover, 8 inside)  ",Recycled 80 lb. Dull Text with Matte Fish,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating Back and Front Cover ,0,null,,,626.87,714.67,1103.47,1741.82,3035.12,4401.6,5746.26,7079.1,8400.12,9709.32,11006.71,12292.28,13566.03,14827.96,16078.07,17316.36,18542.84,19757.49,20960.33,22151.35,23330.55,24497.94,25653.5
,"8.5"" x 11 Vertical","12 pages (4 cover, 8 inside)  ",Recycled 80 lb. Dull Text with Matte Fish,Recycled 100 lb. Dull Cover with Matte Finish ,0,null,,,637.91,727.31,1124.12,1773.46,3097.05,4494.33,5866.93,7226.21,8572.2,9904.89,11224.3,12530.44,13823.32,15102.96,16369.36,17622.53,18862.49,20089.25,21313.2,22514.21,23702.04,24876.71,26038.24
,"8.5"" x 11 Vertical","12 pages (4 cover, 8 inside)  ",Recycled 80 lb. Dull Text with Matte Fish,Self Cover,0,null,,,525.82,589.41,885.06,1417.94,2235.58,3081.11,3924.52,4755.81,5574.98,6382.04,7176.97,7959.8,8730.5,9489.08,10235.55,10969.9,11692.14,12402.25,13100.25,13786.13,14459.89,15121.54,15771.06
,"8.5"" x 11 Vertical","16 pages (4 cover, 16 inside)  ",100 lb Gloss Book (C2S) with Aqueous Coating,100 lb. Gloss Cover (C2S) with Aqueous Coating,0,null,587.3,641.05,707.02,791.82,1186.47,1899.1,3190.9,4517.13,5822.79,7107.88,8372.4,9616.35,10839.73,12042.54,13224.78,14386.45,15527.55,16648.08,17748.04,18827.43,19886.25,20924.5,21942.18,22939.29,23915.83
,"8.5"" x 11 Vertical","16 pages (4 cover, 16 inside)  ",100 lb Gloss Book (C2S) with Aqueous Coating,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating All Sides,0,null,,684.1,755.68,859.18,1318.67,2087.4,3584.9,5152.44,6695.02,8222.64,9735.3,11233,12715.74,14183.52,15636.34,17074.2,18497.1,19905.04,21298.02,22676.04,24039.1,25387.2,26720.34,28038.52,29341.74
,"8.5"" x 11 Vertical","16 pages (4 cover, 16 inside)  ",100 lb Gloss Book (C2S) with Aqueous Coating,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating Back and Front Cover ,0,null,,684.1,755.68,859.18,1318.67,2087.4,3584.9,5152.44,6695.02,8222.64,9735.3,11233,12715.74,14183.52,15636.34,17074.2,18497.1,19905.04,21298.02,22676.04,24039.1,25387.2,26720.34,28038.52,29341.74
,"8.5"" x 11 Vertical","16 pages (4 cover, 16 inside)  ",100 lb Gloss Book (C2S) with Aqueous Coating,Recycled 100 lb. Dull Cover with Matte Finish ,0,null,,694.11,766.71,871.82,1339.31,2119.04,3646.83,5245.17,6815.69,8369.76,9907.38,11428.56,12933.33,14421.68,15893.64,17349.2,18788.39,20211.21,21617.68,23007.8,24391.97,25750.05,27091.83,28417.3,29726.47
,"8.5"" x 11 Vertical","16 pages (4 cover, 16 inside)  ",100 lb Gloss Book (C2S) with Aqueous Coating,Self Cover,0,null,549.6,588,642.36,720.16,1079.76,1730.6,2733,3760.44,4782.92,5790.44,6783,7760.6,8723.24,9670.92,10603.64,11521.4,12424.2,13312.04,14184.92,15042.84,15885.8,16713.8,17526.84,18324.92,19108.04
,"8.5"" x 11 Vertical","16 pages (4 cover, 16 inside)  ",70 lb. Offset Smooth White,100 lb. Gloss Cover (C2S) with Aqueous Coating,0,null,,641.05,707.02,791.82,1186.47,1899.1,3190.9,4517.13,5822.79,7107.88,8372.4,9616.35,10839.73,12042.54,13224.78,14386.45,15527.55,16648.08,17748.04,18827.43,19886.25,20924.5,21942.18,22939.29,23915.83
,"8.5"" x 11 Vertical","16 pages (4 cover, 16 inside)  ",70 lb. Offset Smooth White,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating All Sides,0,null,,684.1,755.68,859.18,1318.67,2087.4,3584.9,5152.44,6695.02,8222.64,9735.3,11233,12715.74,14183.52,15636.34,17074.2,18497.1,19905.04,21298.02,22676.04,24039.1,25387.2,26720.34,28038.52,29341.74
,"8.5"" x 11 Vertical","16 pages (4 cover, 16 inside)  ",70 lb. Offset Smooth White,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating Back and Front Cover ,0,null,,684.1,755.68,859.18,1318.67,2087.4,3584.9,5152.44,6695.02,8222.64,9735.3,11233,12715.74,14183.52,15636.34,17074.2,18497.1,19905.04,21298.02,22676.04,24039.1,25387.2,26720.34,28038.52,29341.74
,"8.5"" x 11 Vertical","16 pages (4 cover, 16 inside)  ",70 lb. Offset Smooth White,Recycled 100 lb. Dull Cover with Matte Finish ,0,null,,694.11,766.71,871.82,1339.31,2119.04,3646.83,5245.17,6815.69,8369.76,9907.38,11428.56,12933.33,14421.68,15893.64,17349.2,18788.39,20211.21,21617.68,23007.8,24391.97,25750.05,27091.83,28417.3,29726.47
,"8.5"" x 11 Vertical","16 pages (4 cover, 16 inside)  ",70 lb. Offset Smooth White,Self Cover,0,null,,588,642.36,720.16,1079.76,1730.6,2733,3760.44,4782.92,5790.44,6783,7760.6,8723.24,9670.92,10603.64,11521.4,12424.2,13312.04,14184.92,15042.84,15885.8,16713.8,17526.84,18324.92,19108.04
,"8.5"" x 11 Vertical","16 pages (4 cover, 16 inside)  ",80 lb. Gloss Book (C2S) with Aqueous Coating,100 lb. Gloss Cover (C2S) with Aqueous Coating,0,null,,603.18,665.62,745.37,1124.98,1800.36,3033.82,4329.42,5585.6,6821.99,8133.98,9344.26,10534.55,11704.82,12855.08,13985.33,15095.58,16185.82,17256.04,18306.26,19336.47,20346.67,21336.86,22307.04,23257.22
,"8.5"" x 11 Vertical","16 pages (4 cover, 16 inside)  ",80 lb. Gloss Book (C2S) with Aqueous Coating,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating All Sides,0,null,,646.23,714.28,812.73,1257.18,1988.66,3427.82,4964.73,6457.83,7936.75,9496.88,10960.92,12410.56,13845.8,15266.64,16673.09,18065.13,19442.78,20806.02,22154.87,23489.32,24809.37,26115.02,27406.27,28683.13
,"8.5"" x 11 Vertical","16 pages (4 cover, 16 inside)  ",80 lb. Gloss Book (C2S) with Aqueous Coating,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating Back and Front Cover ,0,null,,646.23,714.28,812.73,1257.18,1988.66,3427.82,4964.73,6457.83,7936.75,9496.88,10960.92,12410.56,13845.8,15266.64,16673.09,18065.13,19442.78,20806.02,22154.87,23489.32,24809.37,26115.02,27406.27,28683.13
,"8.5"" x 11 Vertical","16 pages (4 cover, 16 inside)  ",80 lb. Gloss Book (C2S) with Aqueous Coating,Recycled 100 lb. Dull Cover with Matte Finish ,0,null,,656.25,725.31,825.37,1277.83,2020.3,3489.75,5057.46,6578.5,8083.87,9668.95,11156.48,12628.15,14083.96,15523.94,16948.09,18356.42,19748.95,21125.68,22486.63,23842.19,25172.22,26486.51,27785.05,29067.86
,"8.5"" x 11 Vertical","16 pages (4 cover, 16 inside)  ",80 lb. Gloss Book (C2S) with Aqueous Coating,Self Cover,0,null,,537.51,587.16,658.23,997.78,1598.95,2523.56,3510.16,4466.67,5409.26,6465.1,7397.82,8316.33,9220.62,10110.71,10986.58,11848.24,12695.69,13528.92,14347.95,15152.76,15943.36,16719.75,17481.92,18229.89
,"8.5"" x 11 Vertical","16 pages (4 cover, 16 inside)  ",Recycled 80 lb. Dull Text with Matte Fish,100 lb. Gloss Cover (C2S) with Aqueous Coating,0,null,,,743.82,833.11,1247.96,1997.84,3347.98,4731.66,6093.87,7434.61,8753.88,10051.69,11328.02,12582.9,13816.3,15028.23,16218.7,17387.7,18535.24,19661.3,20765.9,21849.03,22910.69,23950.89,24969.61
,"8.5"" x 11 Vertical","16 pages (4 cover, 16 inside)  ",Recycled 80 lb. Dull Text with Matte Fish,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating All Sides,0,null,,,792.48,900.47,1380.16,2186.14,3741.98,5366.97,6966.1,8549.37,10116.78,11668.34,13204.03,14723.88,16227.86,17715.98,19188.25,20644.66,22085.22,23509.91,24918.75,26311.73,27688.85,29050.12,30395.52
,"8.5"" x 11 Vertical","16 pages (4 cover, 16 inside)  ",Recycled 80 lb. Dull Text with Matte Fish,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating Back and Front Cover ,0,null,,,792.48,900.47,1380.16,2186.14,3741.98,5366.97,6966.1,8549.37,10116.78,11668.34,13204.03,14723.88,16227.86,17715.98,19188.25,20644.66,22085.22,23509.91,24918.75,26311.73,27688.85,29050.12,30395.52
,"8.5"" x 11 Vertical","16 pages (4 cover, 16 inside)  ",Recycled 80 lb. Dull Text with Matte Fish,Recycled 100 lb. Dull Cover with Matte Finish ,0,null,,,803.51,913.11,1400.8,2217.78,3803.91,5459.7,7086.77,8696.48,10288.86,11863.9,13421.62,14962.04,16485.16,17990.99,19479.54,20950.83,22404.87,23841.67,25271.62,26674.58,28060.34,29428.89,30780.26
,"8.5"" x 11 Vertical","16 pages (4 cover, 16 inside)  ",Recycled 80 lb. Dull Text with Matte Fish,Self Cover,0,null,,,691.43,775.21,1161.74,1862.25,2942.44,4046.48,5144.35,6226.08,7291.64,8341.05,9374.3,10391.39,11392.33,12377.11,13345.74,14298.2,15234.51,16154.67,17058.66,17946.5,18818.19,19673.71,20513.08
,"8.5"" x 11 Vertical","20 pages (4 cover, 16 inside )",100 lb Gloss Book (C2S) with Aqueous Coating,100 lb. Gloss Cover (C2S) with Aqueous Coating,0,null,735.2,799.3,880.36,986.86,1477.66,2356.5,3945.4,5565.99,7167.27,8744.24,10296.9,11825.25,13329.29,14809.02,16264.44,17695.55,19102.35,20484.84,21843.02,23176.89,24486.45,25771.7,27032.64,28269.27,29481.59
,"8.5"" x 11 Vertical","20 pages (4 cover, 16 inside )",100 lb Gloss Book (C2S) with Aqueous Coating,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating All Sides,0,null,,842.35,929.02,1054.22,1609.86,2544.8,4339.4,6201.3,8039.5,9859,11659.8,13441.9,15205.3,16950,18676,20383.3,22071.9,23741.8,25393,27025.5,28639.3,30234.4,31810.8,33368.5,34907.5
,"8.5"" x 11 Vertical","20 pages (4 cover, 16 inside )",100 lb Gloss Book (C2S) with Aqueous Coating,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating Back and Front Cover ,0,null,,842.35,929.02,1054.22,1609.86,2544.8,4339.4,6201.3,8039.5,9859,11659.8,13441.9,15205.3,16950,18676,20383.3,22071.9,23741.8,25393,27025.5,28639.3,30234.4,31810.8,33368.5,34907.5
,"8.5"" x 11 Vertical","20 pages (4 cover, 16 inside )",100 lb Gloss Book (C2S) with Aqueous Coating,Recycled 100 lb. Dull Cover with Matte Finish ,0,null,,852.36,940.05,1066.86,1630.5,2576.44,4401.33,6294.03,8160.17,10006.12,11831.88,13637.46,15422.89,17188.16,18933.3,20658.3,22363.19,24047.97,25712.66,27357.26,28992.17,30597.25,32182.29,33747.28,35292.23
,"8.5"" x 11 Vertical","20 pages (4 cover, 16 inside )",100 lb Gloss Book (C2S) with Aqueous Coating,Self Cover,0,null,697.5,746.25,815.7,915.2,1370.95,2188,3487.5,4809.3,6127.4,7426.8,8707.5,9969.5,11212.8,12437.4,13643.3,14830.5,15999,17148.8,18279.9,19392.3,20486,21561,22617.3,23654.9,24673.8
,"8.5"" x 11 Vertical","20 pages (4 cover, 16 inside )",70 lb. Offset Smooth White,100 lb. Gloss Cover (C2S) with Aqueous Coating,0,null,,799.3,880.36,986.86,1477.66,2356.5,3945.4,5565.99,7167.27,8744.24,10296.9,11825.25,13329.29,14809.02,16264.44,17695.55,19102.35,20484.84,21843.02,23176.89,24486.45,25771.7,27032.64,28269.27,29481.59
,"8.5"" x 11 Vertical","20 pages (4 cover, 16 inside )",70 lb. Offset Smooth White,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating All Sides,0,null,,842.35,929.02,1054.22,1609.86,2544.8,4339.4,6201.3,8039.5,9859,11659.8,13441.9,15205.3,16950,18676,20383.3,22071.9,23741.8,25393,27025.5,28639.3,30234.4,31810.8,33368.5,34907.5
