,"5.5"" x 8.5 "" Vertical","8 pages (4 cover, 4 inside)",80 lb. Gloss Book (C2S) with Aqueous Coating,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating Back and Front Cover ,0,null,null,null,-,233.66,262.58,296.98,462.25,724.54,1277.32,1915.97,2537.75,3155.91,3786.36,4399.55,5009.1,5614.99,6217.24,6815.85,7410.81,8002.12,8589.78,9173.8,9754.17,10330.9,10903.97,11473.41,12039.19
,"5.5"" x 8.5 "" Vertical","8 pages (4 cover, 4 inside)",80 lb. Gloss Book (C2S) with Aqueous Coating,Recycled 100 lb. Dull Cover with Matte Finish ,0,null,null,null,-,238.91,268.47,303.53,473.02,741.24,1309.58,1964.06,2600.19,3231.94,3875.22,4500.48,5121.34,5737.81,6349.9,6957.61,7560.95,8159.91,8754.52,9344.77,9936.01,10517.88,11095.4,11668.59,12237.45
,"5.5"" x 8.5 "" Vertical","8 pages (4 cover, 4 inside)",80 lb. Gloss Book (C2S) with Aqueous Coating,Self Cover,0,null,null,null,-,154.63,168.54,188.56,290.69,463.49,717.14,1016.29,1315.42,1611.06,1935.02,2228.2,2517.83,2803.91,3086.43,3365.39,3640.81,3912.67,4180.98,4445.74,4706.94,4964.59,4964.59,5469.23,5716.22
,"5.5"" x 8.5 "" Vertical","8 pages (4 cover, 4 inside)",Recycled 80 lb. Dull Text with Matte Fish,100 lb. Gloss Cover (C2S) with Aqueous Coating,0,null,null,null,-,-,270.9,293.8,425.34,662.66,1141.38,1668.41,2188.74,2702.38,3209.33,3709.58,4203.14,4690,5170.17,5643.64,6110.42,6570.5,7023.89,7470.58,7910.58,8343.89,8770.5,9190.41,9603.64
,"5.5"" x 8.5 "" Vertical","8 pages (4 cover, 4 inside)",Recycled 80 lb. Dull Text with Matte Fish,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating All Sides,0,null,null,null,-,-,275.61,311.61,482.74,757.46,1329.68,1983.01,2622.46,3258.01,3889.68,4517.46,5141.34,5761.34,6377.45,6989.66,7597.99,8202.43,8802.98,9399.64,9992.41,10581.29,11166.28,11747.38,12324.59
,"5.5"" x 8.5 "" Vertical","8 pages (4 cover, 4 inside)",Recycled 80 lb. Dull Text with Matte Fish,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating Back and Front Cover ,0,null,null,null,-,-,275.61,311.61,482.74,757.46,1329.68,1983.01,2622.46,3258.01,3889.68,4517.46,5141.34,5761.34,6377.45,6989.66,7597.99,8202.43,8802.98,9399.64,9992.41,10581.29,11166.28,11747.38,12324.59
,"5.5"" x 8.5 "" Vertical","8 pages (4 cover, 4 inside)",Recycled 80 lb. Dull Text with Matte Fish,Recycled 100 lb. Dull Cover with Matte Finish ,0,null,null,null,-,-,281.5,318.16,493.51,774.16,1361.94,2031.1,2684.9,3334.04,3978.53,4618.38,5253.59,5884.16,6510.11,7131.43,7748.13,8360.23,8967.72,9570.61,10174.25,10768.27,11357.71,11942.56,12522.85
,"5.5"" x 8.5 "" Vertical","8 pages (4 cover, 4 inside)",Recycled 80 lb. Dull Text with Matte Fish,Self Cover,0,null,null,null,-,-,194.61,217.8,331.69,529.31,821.86,1150.37,1484.84,1815.27,2141.66,2464.01,2782.32,3096.6,3406.83,3713.03,4015.18,4313.3,4607.38,4897.42,5183.42,5465.38,5743.3,6017.18,6287.02
,"5.5"" x 8.5 "" Vertical","12 pages (4 cover, 8 inside)  ",100 lb Gloss Book (C2S) with Aqueous Coating,100 lb. Gloss Cover (C2S) with Aqueous Coating,0,null,null,null,250.7,304.45,341.44,372.94,543.19,851.9,1442.45,2079.59,2708.3,3328.61,3940.5,4543.97,5139.04,5725.68,6303.91,6873.73,7435.13,7988.11,8532.68,9068.83,9596.58,10115.9,10626.81,11129.31,11623.39
,"5.5"" x 8.5 "" Vertical","12 pages (4 cover, 8 inside)  ",100 lb Gloss Book (C2S) with Aqueous Coating,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating All Sides,0,null,null,null,-,310.1,346.15,390.75,600.59,946.7,1630.75,2394.19,3142.02,3884.24,4620.85,5351.85,6077.24,6797.02,7511.19,8219.75,8922.7,9620.04,10311.77,10997.89,11678.4,12353.3,13022.59,13686.27,14344.34
,"5.5"" x 8.5 "" Vertical","12 pages (4 cover, 8 inside)  ",100 lb Gloss Book (C2S) with Aqueous Coating,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating Back and Front Cover ,0,null,null,null,-,310.1,346.15,390.75,600.59,946.7,1630.75,2394.19,3142.02,3884.24,4620.85,5351.85,6077.24,6797.02,7511.19,8219.75,8922.7,9620.04,10311.77,10997.89,11678.4,12353.3,13022.59,13686.27,14344.34
,"5.5"" x 8.5 "" Vertical","12 pages (4 cover, 8 inside)  ",100 lb Gloss Book (C2S) with Aqueous Coating,Recycled 100 lb. Dull Cover with Matte Finish ,0,null,null,null,-,315.35,352.04,397.3,611.36,963.4,1663.01,2442.28,3204.46,3960.27,4709.7,5452.77,6189.48,6919.84,7643.85,8361.51,9072.84,9777.84,10476.51,11168.86,11860.24,12540.28,13214.02,13881.45,14542.6
,"5.5"" x 8.5 "" Vertical","12 pages (4 cover, 8 inside)  ",100 lb Gloss Book (C2S) with Aqueous Coating,Self Cover,0,null,null,null,222.35,237.38,259.01,290.06,439.28,702.1,1096.75,1525.79,1959.22,2387.04,2809.25,3225.85,3636.84,4042.22,4441.99,4836.15,5224.7,5607.64,5984.97,6356.69,6722.8,7083.3,7438.19,7787.47,8131.14
,"5.5"" x 8.5 "" Vertical","12 pages (4 cover, 8 inside)  ",70 lb. Offset Smooth White,100 lb. Gloss Cover (C2S) with Aqueous Coating,0,null,null,null,-,304.45,341.44,372.94,543.19,851.9,1442.45,2079.59,2708.3,3328.61,3940.5,4543.97,5139.04,5725.68,6303.91,6873.73,7435.13,7988.11,8532.68,9068.83,9596.58,10115.9,10626.81,11129.31,11623.39
,"5.5"" x 8.5 "" Vertical","12 pages (4 cover, 8 inside)  ",70 lb. Offset Smooth White,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating All Sides,0,null,null,null,-,310.1,346.15,390.75,600.59,946.7,1630.75,2394.19,3142.02,3884.24,4620.85,5351.85,6077.24,6797.02,7511.19,8219.75,8922.7,9620.04,10311.77,10997.89,11678.4,12353.3,13022.59,13686.27,14344.34
,"5.5"" x 8.5 "" Vertical","12 pages (4 cover, 8 inside)  ",70 lb. Offset Smooth White,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating Back and Front Cover ,0,null,null,null,-,310.1,346.15,390.75,600.59,946.7,1630.75,2394.19,3142.02,3884.24,4620.85,5351.85,6077.24,6797.02,7511.19,8219.75,8922.7,9620.04,10311.77,10997.89,11678.4,12353.3,13022.59,13686.27,14344.34
,"5.5"" x 8.5 "" Vertical","12 pages (4 cover, 8 inside)  ",70 lb. Offset Smooth White,Recycled 100 lb. Dull Cover with Matte Finish ,0,null,null,null,-,315.35,352.04,397.3,611.36,963.4,1663.01,2442.28,3204.46,3960.27,4709.7,5452.77,6189.48,6919.84,7643.85,8361.51,9072.84,9777.84,10476.51,11168.86,11860.24,12540.28,13214.02,13881.45,14542.6
,"5.5"" x 8.5 "" Vertical","12 pages (4 cover, 8 inside)  ",70 lb. Offset Smooth White,Self Cover,0,null,null,null,-,237.38,259.01,290.06,439.28,702.1,1096.75,1525.79,1959.22,2387.04,2809.25,3225.85,3636.84,4042.22,4441.99,4836.15,5224.7,5607.64,5984.97,6356.69,6722.8,7083.3,7438.19,7787.47,8131.14
,"5.5"" x 8.5 "" Vertical","12 pages (4 cover, 8 inside)  ",80 lb. Gloss Book (C2S) with Aqueous Coating,100 lb. Gloss Cover (C2S) with Aqueous Coating,0,null,null,null,-,291.83,327.63,357.46,522.69,818.99,1390.09,2017.01,2629.24,3233.31,3861.02,4453.28,5037.31,5613.11,6180.68,6740.02,7291.14,7834.02,8368.68,8895.11,9413.32,9923.29,10425.04,10918.56,11403.85
,"5.5"" x 8.5 "" Vertical","12 pages (4 cover, 8 inside)  ",80 lb. Gloss Book (C2S) with Aqueous Coating,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating All Sides,0,null,null,null,-,297.48,332.35,375.26,580.09,913.79,1578.39,2331.62,3062.96,3788.94,4541.38,5261.15,5975.51,6684.45,7387.96,8086.05,8778.71,9465.95,10147.77,10824.17,11495.14,12160.69,12820.82,13475.52,14124.8
,"5.5"" x 8.5 "" Vertical","12 pages (4 cover, 8 inside)  ",80 lb. Gloss Book (C2S) with Aqueous Coating,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating Back and Front Cover ,0,null,null,null,-,297.48,332.35,375.26,580.09,913.79,1578.39,2331.62,3062.96,3788.94,4541.38,5261.15,5975.51,6684.45,7387.96,8086.05,8778.71,9465.95,10147.77,10824.17,11495.14,12160.69,12820.82,13475.52,14124.8
,"5.5"" x 8.5 "" Vertical","12 pages (4 cover, 8 inside)  ",80 lb. Gloss Book (C2S) with Aqueous Coating,Recycled 100 lb. Dull Cover with Matte Finish ,0,null,null,null,-,302.72,338.24,381.81,590.87,930.49,1610.65,2379.7,3125.4,3864.97,4630.23,5362.08,6087.76,6807.27,7520.62,8227.81,8928.85,9623.75,10312.51,10995.13,11676.98,12347.67,13012.25,13670.71,14323.06
,"5.5"" x 8.5 "" Vertical","12 pages (4 cover, 8 inside)  ",80 lb. Gloss Book (C2S) with Aqueous Coating,Self Cover,0,null,null,null,-,218.44,238.31,238.31,408.54,652.73,1018.21,1431.93,1840.62,2244.1,2690.04,3089.81,3484.25,3873.36,4257.14,4635.59,5008.72,5376.51,5738.97,6096.11,6447.91,6794.39,7135.53,7471.35,7801.83
,"5.5"" x 8.5 "" Vertical","12 pages (4 cover, 8 inside)  ",Recycled 80 lb. Dull Text with Matte Fish,100 lb. Gloss Cover (C2S) with Aqueous Coating,0,null,null,null,-,-,353.7,386.7,563.69,884.81,1494.81,2151.09,2798.66,3437.52,4067.66,4689.09,5301.8,5905.8,6501.08,7087.65,7665.51,8234.65,8795.08,9346.79,9889.79,10424.08,10949.65,11466.5,11974.65
,"5.5"" x 8.5 "" Vertical","12 pages (4 cover, 8 inside)  ",Recycled 80 lb. Dull Text with Matte Fish,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating All Sides,0,null,null,null,-,-,358.42,404.51,621.09,979.61,1683.11,2465.7,3232.38,3993.15,4748.01,5496.96,6240,6977.14,7708.36,8433.68,9153.08,9866.58,10574.17,11275.85,11971.62,12661.48,13345.43,14023.47,14695.6
,"5.5"" x 8.5 "" Vertical","12 pages (4 cover, 8 inside)  ",Recycled 80 lb. Dull Text with Matte Fish,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating Back and Front Cover ,0,null,null,null,-,-,358.42,404.51,621.09,979.61,1683.11,2465.7,3232.38,3993.15,4748.01,5496.96,6240,6977.14,7708.36,8433.68,9153.08,9866.58,10574.17,11275.85,11971.62,12661.48,13345.43,14023.47,14695.6
,"5.5"" x 8.5 "" Vertical","12 pages (4 cover, 8 inside)  ",Recycled 80 lb. Dull Text with Matte Fish,Recycled 100 lb. Dull Cover with Matte Finish ,0,null,null,null,-,-,364.31,411.06,631.86,996.31,1715.37,2513.78,3294.82,4069.18,4836.86,5597.89,6352.25,7099.96,7841.02,8575.44,9303.23,10024.38,10738.91,11446.81,12153.45,12848.46,13536.85,14218.65,14893.86
