sku,Size,Page,Paper,Cover Paper,weight,Wildcard,Cover,Page,100,250,500,1000,2500,5000,10000,15000,20000,25000,30000,35000,40000,45000,50000,55000,60000,65000,70000,75000,80000,85000,90000,95000,100000
,"6"" x 9"" Vertical","12 pages (4 cover, 8 inside)  ",100 lb Gloss Book (C2S) with Aqueous Coating,Recycled 100 lb. Dull Cover with Matte Finish ,0,null,null,null,,353.86,395,445.73,687.56,1084.89,1878.26,2750.46,3604.48,4451.14,5290.43,6122.38,6946.97,7764.23,8574.15,9376.75,10172.03,10959.99,11740.65,12514,13286.24,14045.38,14797.23,15541.81,16279.12
,"6"" x 9"" Vertical","12 pages (4 cover, 8 inside)  ",100 lb Gloss Book (C2S) with Aqueous Coating,Self Cover,0,null,null,null,282.6,270,294.68,330.08,498.88,797.8,1249,1733.72,2221.96,2703.72,3179,3647.8,4110.12,4565.96,5015.32,5458.2,5894.6,6324.52,6747.96,7164.92,7575.4,7979.4,8376.92,8767.96,9152.52
,"6"" x 9"" Vertical","12 pages (4 cover, 8 inside)  ",70 lb. Offset Smooth White,100 lb. Gloss Cover (C2S) with Aqueous Coating,0,null,null,null,282.6,343.6,385.08,419.92,611.92,959.2,1626.6,2339.28,3042.24,3735.48,4419,5092.8,5756.88,6411.24,7055.88,7690.8,8316,8931.48,9537.24,10133.28,10719.6,11296.2,11863.08,12420.24,12967.68
,"6"" x 9"" Vertical","12 pages (4 cover, 8 inside)  ",70 lb. Offset Smooth White,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating All Sides,0,null,null,null,,388.2,388.2,438.16,675.12,1065.6,1841,2694.92,3532.36,4363.32,5187.8,6005.8,6817.32,7622.36,8420.92,9213,9998.6,10777.72,11550.36,12316.52,13076.2,13829.4,14576.12,15316.36,16050.12
,"6"" x 9"" Vertical","12 pages (4 cover, 8 inside)  ",70 lb. Offset Smooth White,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating Back and Front Cover ,0,null,null,null,,388.2,388.2,438.16,675.12,1065.6,1841,2694.92,3532.36,4363.32,5187.8,6005.8,6817.32,7622.36,8420.92,9213,9998.6,10777.72,11550.36,12316.52,13076.2,13829.4,14576.12,15316.36,16050.12
,"6"" x 9"" Vertical","12 pages (4 cover, 8 inside)  ",70 lb. Offset Smooth White,Recycled 100 lb. Dull Cover with Matte Finish ,0,null,null,null,,353.86,395,445.73,687.56,1084.89,1878.26,2750.46,3604.48,4451.14,5290.43,6122.38,6946.97,7764.23,8574.15,9376.75,10172.03,10959.99,11740.65,12514,13286.24,14045.38,14797.23,15541.81,16279.12
,"6"" x 9"" Vertical","12 pages (4 cover, 8 inside)  ",70 lb. Offset Smooth White,Self Cover,0,null,null,null,282.6,270,294.68,330.08,498.88,797.8,1249,1733.72,2221.96,2703.72,3179,3647.8,4110.12,4565.96,5015.32,5458.2,5894.6,6324.52,6747.96,7164.92,7575.4,7979.4,8376.92,8767.96,9152.52
,"6"" x 9"" Vertical","12 pages (4 cover, 8 inside)  ",80 lb. Gloss Book (C2S) with Aqueous Coating,100 lb. Gloss Cover (C2S) with Aqueous Coating,0,null,null,null,,329.02,369.14,402.04,588.25,921.18,1566.12,2267.01,2950.92,3625.41,4327.2,4988.04,5639.38,6281.21,6913.54,7536.36,8149.68,8753.5,9347.81,9932.62,10507.92,11073.72,11630.02,12176.81,12714.1
,"6"" x 9"" Vertical","12 pages (4 cover, 8 inside)  ",80 lb. Gloss Book (C2S) with Aqueous Coating,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating All Sides,0,null,null,null,,333.22,372.26,420.28,651.45,1027.58,1780.52,2622.65,3441.04,4253.25,5096,5901.04,6699.82,7492.33,8278.58,9058.56,9832.28,10599.74,11360.93,12115.86,12864.52,13606.92,14343.06,15072.93,15796.54
,"6"" x 9"" Vertical","12 pages (4 cover, 8 inside)  ",80 lb. Gloss Book (C2S) with Aqueous Coating,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating Back and Front Cover ,0,null,null,null,,333.22,372.26,420.28,651.45,1027.58,1780.52,2622.65,3441.04,4253.25,5096,5901.04,6699.82,7492.33,8278.58,9058.56,9832.28,10599.74,11360.93,12115.86,12864.52,13606.92,14343.06,15072.93,15796.54
,"6"" x 9"" Vertical","12 pages (4 cover, 8 inside)  ",80 lb. Gloss Book (C2S) with Aqueous Coating,Recycled 100 lb. Dull Cover with Matte Finish ,0,null,null,null,,339.28,379.06,427.84,663.89,1046.87,1817.78,2678.19,3513.16,4341.06,5198.63,6017.62,6829.47,7634.2,8431.81,9222.31,10005.71,10782.01,11551.21,12313.34,13074.56,13822.9,14564.17,15298.38,16025.54
,"6"" x 9"" Vertical","12 pages (4 cover, 8 inside)  ",80 lb. Gloss Book (C2S) with Aqueous Coating,Self Cover,0,null,null,null,,248.13,270.77,303.25,463.37,740.78,1158.28,1625.31,2084.97,2538.61,3041.3,3490.66,3933.86,4370.91,4801.8,5226.54,5645.12,6057.54,6463.81,6863.92,7257.88,7645.68,8027.32,8402.81,8772.14
,"6"" x 9"" Vertical","12 pages (4 cover, 8 inside)  ",Recycled 80 lb. Dull Text with Matte Fish,100 lb. Gloss Cover (C2S) with Aqueous Coating,0,null,null,null,,,399.25,435.82,635.59,997.22,1687.08,2421.88,3146.61,3861.28,4565.88,5260.42,5944.89,6619.29,7283.63,7937.9,8582.11,9216.25,9840.33,10454.34,11058.29,11652.17,12235.98,12809.73,13373.41
,"6"" x 9"" Vertical","12 pages (4 cover, 8 inside)  ",Recycled 80 lb. Dull Text with Matte Fish,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating All Sides,0,null,null,null,,,399.25,435.82,635.59,997.22,1687.08,2421.88,3146.61,3861.28,4565.88,5260.42,5944.89,6619.29,7283.63,7937.9,8582.11,9216.25,9840.33,10454.34,11058.29,11652.17,12235.98,12809.73,13373.41
,"6"" x 9"" Vertical","12 pages (4 cover, 8 inside)  ",Recycled 80 lb. Dull Text with Matte Fish,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating Back and Front Cover ,0,null,null,null,,,402.37,454.06,698.79,1103.62,1901.48,2777.52,3636.73,4489.12,5334.68,6173.42,7005.33,7830.41,8648.67,9460.1,10264.71,11062.49,11853.45,12637.58,13414.89,14185.37,14949.02,15705.85,16455.85
,"6"" x 9"" Vertical","12 pages (4 cover, 8 inside)  ",Recycled 80 lb. Dull Text with Matte Fish,Recycled 100 lb. Dull Cover with Matte Finish ,0,null,null,null,,,409.17,461.63,711.24,1122.9,1938.74,2833.06,3708.85,4576.94,5437.31,6289.99,7134.98,7972.28,8801.9,9623.85,10438.14,11244.76,12043.74,12835.06,13624.93,14401.35,15170.14,15931.31,16684.86
,"6"" x 9"" Vertical","12 pages (4 cover, 8 inside)  ",Recycled 80 lb. Dull Text with Matte Fish,Self Cover,0,null,null,null,,,315.93,353.93,534.39,854.82,1339.72,1857.62,2378.52,2892.42,3399.32,3899.22,4392.13,4878.04,5356.95,5828.86,6293.77,6751.68,7202.6,7646.51,8083.43,8513.35,8936.27,9352.2,9761.12
,"6"" x 9"" Vertical","16 pages (4 cover, 16 inside)  ",100 lb Gloss Book (C2S) with Aqueous Coating,100 lb. Gloss Cover (C2S) with Aqueous Coating,0,null,null,null,358.2,424.6,473.64,519.28,759.88,1196.8,2004.6,2855.52,3694.56,4521.72,5337,6140.4,6931.92,7711.56,8479.32,9235.2,9979.2,10711.32,11431.56,12139.92,12836.4,13521,14193.72,14854.56,15503.52
,"6"" x 9"" Vertical","16 pages (4 cover, 16 inside)  ",100 lb Gloss Book (C2S) with Aqueous Coating,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating All Sides,0,null,null,null,,428.8,476.76,537.52,823.08,1303.2,2219,3211.16,4184.68,5149.56,6105.8,7053.4,7992.36,8922.68,9844.36,10757.4,11661.8,12557.56,13444.68,14323.16,15193,16054.2,16906.76,17750.68,18585.96
,"6"" x 9"" Vertical","16 pages (4 cover, 16 inside)  ",100 lb Gloss Book (C2S) with Aqueous Coating,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating Back and Front Cover ,0,null,null,null,,428.8,476.76,537.52,823.08,1303.2,2219,3211.16,4184.68,5149.56,6105.8,7053.4,7992.36,8922.68,9844.36,10757.4,11661.8,12557.56,13444.68,14323.16,15193,16054.2,16906.76,17750.68,18585.96
,"6"" x 9"" Vertical","16 pages (4 cover, 16 inside)  ",100 lb Gloss Book (C2S) with Aqueous Coating,Recycled 100 lb. Dull Cover with Matte Finish ,0,null,null,null,,434.86,483.56,545.09,835.52,1322.49,2256.26,3266.7,4256.8,5237.38,6208.43,7169.98,8122.01,9064.55,9997.59,10921.15,11835.23,12739.83,13634.97,14520.64,15403.04,16270.18,17127.87,17976.13,18814.96
,"6"" x 9"" Vertical","16 pages (4 cover, 16 inside)  ",100 lb Gloss Book (C2S) with Aqueous Coating,Self Cover,0,null,null,null,328.4,351,383.24,429.44,646.84,1035.4,1627,2249.96,2874.28,3489.96,4097,4695.4,5285.16,5866.28,6438.76,7002.6,7557.8,8104.36,8642.28,9171.56,9692.2,10204.2,10707.56,11202.28,11688.36
,"6"" x 9"" Vertical","16 pages (4 cover, 16 inside)  ",70 lb. Offset Smooth White,100 lb. Gloss Cover (C2S) with Aqueous Coating,0,null,null,null,358.2,424.6,473.64,519.28,759.88,1196.8,2004.6,2855.52,3694.56,4521.72,5337,6140.4,6931.92,7711.56,8479.32,9235.2,9979.2,10711.32,11431.56,12139.92,12836.4,13521,14193.72,14854.56,15503.52
,"6"" x 9"" Vertical","16 pages (4 cover, 16 inside)  ",70 lb. Offset Smooth White,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating All Sides,0,null,null,null,,428.8,476.76,537.52,823.08,1303.2,2219,3211.16,4184.68,5149.56,6105.8,7053.4,7992.36,8922.68,9844.36,10757.4,11661.8,12557.56,13444.68,14323.16,15193,16054.2,16906.76,17750.68,18585.96
,"6"" x 9"" Vertical","16 pages (4 cover, 16 inside)  ",70 lb. Offset Smooth White,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating Back and Front Cover ,0,null,null,null,,428.8,476.76,537.52,823.08,1303.2,2219,3211.16,4184.68,5149.56,6105.8,7053.4,7992.36,8922.68,9844.36,10757.4,11661.8,12557.56,13444.68,14323.16,15193,16054.2,16906.76,17750.68,18585.96
